% This is a dataset obtained from the YAHOO FINANCES. Here is the included description:
%
% The data provided are daily stock prices from 03/12/2014 through 03/12/2015, for BRKM5.SA.
% Time: Fri Apr 29 21:15:27 BRT 2016
% Source: collection of regression datasets by Jean Felipe Hartz (jeanrsbr@gmail.com) at
% http://real-chart.finance.yahoo.com 
% Characteristics: 257 cases, 47 continuous attributes

@relation stock

@attribute Bra_HighPrice numeric
@attribute Bra_ADMI_14 numeric
@attribute Bra_BIAS_14 numeric
@attribute Bra_ClosePrice numeric
@attribute Bra_LowPrice numeric
@attribute Bra_SMA_05 numeric
@attribute Bra_MACD numeric
@attribute Bra_Momentum_14 numeric
@attribute Bra_OBV numeric
@attribute Bra_OpenPrice numeric
@attribute Bra_PROC_14 numeric
@attribute Bra_PVT numeric
@attribute Bra_RSI_14 numeric
@attribute Bra_SODI numeric
@attribute Bra_SOKI_14 numeric
@attribute Bra_Volume numeric
@attribute Bra_WILLR_14 numeric
@attribute Bra_ADMI_07 numeric
@attribute Bra_BIAS_07 numeric
@attribute Bra_Momentum_07 numeric
@attribute Bra_PROC_07 numeric
@attribute Bra_RSI_07 numeric
@attribute Bra_WILLR_07 numeric
@attribute Est_ADMI_14 numeric
@attribute Est_BIAS_14 numeric
@attribute Est_ClosePrice numeric
@attribute Est_HighPrice numeric
@attribute Est_LowPrice numeric
@attribute Est_SMA_05 numeric
@attribute Est_MACD numeric
@attribute Est_Momentum_14 numeric
@attribute Est_OBV numeric
@attribute Est_OpenPrice numeric
@attribute Est_PROC_14 numeric
@attribute Est_PVT numeric
@attribute Est_RSI_14 numeric
@attribute Est_SODI numeric
@attribute Est_SOKI_14 numeric
@attribute Est_Volume numeric
@attribute Est_WILLR_14 numeric
@attribute Est_ADMI_07 numeric
@attribute Est_BIAS_07 numeric
@attribute Est_Momentum_07 numeric
@attribute Est_PROC_07 numeric
@attribute Est_RSI_07 numeric
@attribute Est_WILLR_07 numeric
@attribute Target numeric

@data
17.33,4.1,-6.4,17.08,16.7,17.36,0,0,-12070700,17.14,-11.36,-270412.01,8.68,17.08,17.97,2625700,-82.03,16.61,-3.53,-1.87,-9.87,8.44,-77.45,4.48,-9.02,12.5,12.78,12.31,12.8,0,0,-6372000,12.31,-16.56,-120841.34,3.03,14,17.13,773200,-82.87,17.24,-5.11,-1.9,-13.19,3.88,-77.91,17.32
17.32,4.71,-7.37,16.79,16.75,17.08,-0.1,0,-12934700,17.18,-12.87,-285081.8,7.82,15.37,8.14,864000,-91.86,18.91,-3.69,-1.91,-10.21,8.3,-89.79,5.03,-7.11,12.68,12.85,12.57,12.63,-0.07,0,-5988800,12.68,-15.35,-115323.26,9.22,18.17,22.74,383200,-77.26,18.8,-2,-1.64,-11.45,12.04,-70.68,17.01
17.01,5.36,-5.71,17.01,16.57,16.99,-0.17,0,-11213800,16.78,-11.73,-262532.78,14.24,13.9,15.59,1720900,-84.41,21.39,-1.28,-1.42,-7.7,18.3,-77.23,5.6,-6.53,12.69,12.77,12.45,12.56,-0.14,0,-5528800,12.61,-15.29,-114960.48,9.54,20.98,23.05,460000,-76.95,20.47,-0.63,-1.18,-8.51,15.7,-59.56,17.46
17.46,5.67,-3.46,17.37,16.8,17.08,-0.2,0,-10233900,17.07,-9.86,-241794.16,23.01,17.18,27.8,979900,-72.2,20.94,1.49,-0.81,-4.46,32.77,-47.1,5.94,-3.41,13.08,13.08,12.65,12.67,-0.16,0,-5275500,12.69,-12.68,-107175.85,20.5,27,35.2,253300,-64.8,20.26,2.95,-0.45,-3.33,37.29,-26.14,17.8
17.8,5.75,-1.06,17.69,17.19,17.19,-0.2,-1.58,-9149600,17.25,-8.2,-221818.57,29.43,27.34,38.64,1084300,-61.36,18.79,3.17,0.23,1.32,55.9,-8.8,6.23,-2.36,13.09,13.11,12.82,12.81,-0.17,-1.89,-4898300,12.88,-12.62,-106887.47,20.74,32.39,38.91,377200,-61.09,19.92,2.97,0.05,0.38,51.94,-1.72,17.8
17.8,5.75,-1.06,17.69,17.19,17.19,-0.2,-1.58,-9149600,17.25,-8.2,-221818.57,29.43,27.34,38.64,1084300,-61.36,18.79,3.17,0.23,1.32,55.9,-8.8,6.39,-0.49,13.23,13.28,13.01,12.95,-0.17,-1.55,-4748400,13.11,-10.49,-105284.26,25.55,39.37,43.99,149900,-56.01,18.6,3.26,0.7,5.59,88.04,-3.76,17.88
17.88,5.77,-1.85,17.42,17.39,17.26,-0.22,-1.84,-10120700,17.88,-9.55,-236640.33,27.56,31.98,29.49,971100,-70.51,16.53,1.2,0.47,2.77,63.74,-34.59,6.57,-1.01,13.04,13.2,12.94,13.03,-0.19,-1.72,-5020000,13.06,-11.65,-109184.79,24.25,40.47,38.52,271600,-61.48,17.83,1.07,0.62,4.99,81,-24.74,18
18,5.94,0.11,17.65,17.14,17.43,-0.21,-1.65,-9344700,17.42,-8.55,-226394.64,30.77,35.14,37.29,776000,-62.71,15.87,2.1,0.51,2.98,64.57,-24.48,6.82,-0.27,13.04,13.28,12.83,13.1,-0.2,-1.36,-5020000,12.84,-9.44,-109184.79,27.18,42.09,43.78,437800,-56.22,17.78,0.47,0.54,4.32,79.35,-28.92,18.04
18.04,6.06,-0.15,17.5,17.31,17.53,-0.22,-1.45,-10229500,18.04,-7.65,-233914.18,32.27,35.74,40.43,884800,-59.57,15.03,0.88,0.42,2.46,61.41,-36.73,7.04,0.57,13.06,13.21,12.99,13.09,-0.21,-1.26,-4883100,13.07,-8.8,-108974.82,28.42,42.29,44.58,136900,-55.42,17.74,0.21,0.38,3,75,-26.51,18.04
18.04,6.06,-0.15,17.5,17.31,17.53,-0.22,-1.45,-10229500,18.04,-7.65,-233914.18,32.27,35.74,40.43,884800,-59.57,15.03,0.88,0.42,2.46,61.41,-36.73,7.36,-0.06,12.91,13.08,12.84,13.06,-0.23,-0.96,-5070100,13.06,-6.92,-111122.6,31.68,46.94,52.46,187000,-47.54,18.7,-1.18,0.22,1.73,62.22,-58.73,17.66
17.66,6.29,-0.14,17.41,17.16,17.53,-0.24,-1.29,-12063300,17.38,-6.9,-243345.15,33.59,38.1,36.6,1833800,-63.4,15.2,-0.15,0.62,3.69,68.9,-42.86,7.81,-0.36,12.82,12.94,12.64,12.97,-0.26,-0.71,-5505300,12.94,-5.25,-114156.52,35.02,51.3,56.86,435200,-43.14,20.78,-1.59,-0.26,-1.99,28.33,-71.87,17.2
17.2,7.03,-5.36,16.36,16.36,17.27,-0.36,-2.07,-14219500,17.12,-11.23,-373385.93,28.03,25.67,0,2156200,-100,18.93,-5.67,-0.65,-3.82,36.84,-100,8.7,-6.19,12,12.43,11.99,12.77,-0.37,-1.04,-6026000,12.42,-7.98,-147461.83,30.74,37.69,3.76,520700,-96.24,25.46,-6.77,-1.09,-8.33,11.35,-99.22,16.49
16.49,7.96,-6.55,16.01,15.97,16.99,-0.49,-2.17,-15366700,16.46,-11.94,-397928.72,27.44,12.82,1.88,1147200,-98.12,23.35,-6.64,-1.36,-7.83,22.36,-98.07,9.72,-7.96,11.72,12.16,11.71,12.5,-0.48,-0.81,-6595600,12.11,-6.46,-160752.5,33.6,20.42,0.64,569600,-99.36,30.36,-7.39,-1.51,-11.41,1.29,-99.36,16.22
16.22,9.03,-6.03,16,15.65,16.66,-0.6,-1.46,-16750900,16.05,-8.36,-398793.31,32.2,5.51,14.64,1384200,-85.36,28.02,-5.37,-1.69,-9.55,10.7,-85.36,10.67,-7.31,11.76,11.96,11.72,12.24,-0.58,-0.66,-6251900,11.89,-5.31,-159579.46,36.25,2.53,3.18,343700,-96.82,34.56,-5.72,-1.28,-9.82,4.29,-96.82,16.26
16.26,9.98,-5.44,16.04,15.64,16.36,-0.68,-0.91,-15617300,16.1,-5.37,-395959.31,37.47,11.06,16.67,1133600,-83.33,31.63,-4.01,-1.38,-7.92,14.06,-83.33,11.38,-6.33,11.84,12.1,11.66,12.03,-0.64,-0.66,-5842500,11.7,-5.28,-156794.42,36.25,4.98,11.11,409400,-88.89,36.26,-3.75,-1.2,-9.2,9.46,-88.39,16.1
16.1,10.92,-6.93,15.69,15.57,16.02,-0.79,-1.45,-17487100,15.89,-8.46,-436759.18,30.87,12.06,4.86,1869800,-95.14,34.95,-4.5,-1.96,-11.1,1.96,-95.14,12.04,-5.96,11.83,12.02,11.78,11.83,-0.64,-0.85,-6111700,12,-6.7,-157021.79,30.94,8.26,10.49,269200,-89.51,37.73,-2.44,-1.23,-9.42,8.16,-88.03,15.99
15.99,11.78,-4.71,15.99,15.59,15.95,-0.84,-1.09,-16348600,15.72,-6.38,-414990.54,36.48,12.84,17,1138500,-83,37.8,-1.38,-1.51,-8.63,15.53,-79.9,12.66,-5.27,11.86,11.95,11.77,11.8,-0.64,-0.83,-5734600,11.89,-6.54,-156065.49,31.56,11.32,12.35,377100,-87.65,39.04,-0.97,-1.05,-8.13,11.11,-84.38,16.28
16.28,12.23,-5.33,15.82,15.72,15.91,-0.84,-0.97,-18370300,15.94,-5.78,-436484.54,37.6,10.66,10.12,2021700,-89.88,36.63,-1.05,-1.59,-9.13,14.98,-84.66,13.02,-3.33,12.03,12.1,11.92,11.86,-0.61,-1.05,-5198100,11.95,-8.03,-148375.36,24.14,15.23,22.84,536500,-77.16,37.59,1.41,-0.79,-6.16,22.38,-51.95,15.71
15.71,13.33,-10.2,14.87,14.85,15.68,-0.9,-2.14,-20125400,15.71,-12.58,-541879.29,26.94,9.25,0.63,1755100,-99.37,39.29,-5.73,-1.49,-9.11,15.67,-98.78,13.95,-6.06,11.59,11.77,11.3,11.83,-0.62,-1.5,-5807800,11.52,-11.46,-170675.27,19.51,16.61,14.65,609700,-85.35,40.12,-1.82,-0.41,-3.42,30.48,-66.28,15.55
15.55,14.34,-8.65,14.97,14.96,15.47,-0.94,-2.4,-18081700,14.97,-13.82,-528135.51,22.6,4.84,3.76,2043700,-96.24,41.56,-4.2,-1.04,-6.5,22.92,-91.61,14.81,-7.07,11.34,11.77,11.31,11.73,-0.64,-1.89,-6165400,11.77,-14.29,-178388.82,13.23,13.17,2.02,357600,-97.98,42.3,-3.49,-0.38,-3.24,31.37,-95,15.42
15.42,15.29,-5.94,15.25,15,15.38,-0.93,-2.44,-16910800,15.18,-13.79,-506234.91,21.89,5.64,12.54,1170900,-87.46,43.51,-1.73,-0.75,-4.69,32.88,-72.03,15.61,-3.9,11.63,11.71,11.46,11.69,-0.62,-1.41,-5862700,11.48,-10.81,-170647.81,23.6,11.11,16.67,302700,-83.33,44.16,-0.86,-0.13,-1.11,44.88,-58.75,15.12
15.12,16.91,-11.92,14.07,14,15,-1.01,-3.35,-18146900,15.1,-19.23,-601880.68,18.1,6.01,1.73,1236100,-98.27,47.73,-7.66,-1.97,-12.28,20.42,-96.93,15.61,-3.9,11.63,11.71,11.46,11.69,-0.62,-1.41,-5862700,11.48,-10.81,-170647.81,23.6,11.11,16.67,302700,-83.33,44.16,-0.86,-0.13,-1.11,44.88,-58.75,14.37
14.37,19.01,-15.99,13.15,12.99,14.46,-1.13,-4.5,-22041100,14.24,-25.5,-856512.09,12.12,5.81,3.17,3894200,-96.83,52.58,-11.59,-2.54,-16.19,17.44,-95.14,17.62,-14.6,10.16,10.61,9.92,11.35,-0.72,-2.88,-6758600,10.5,-22.09,-283887.11,15.22,8.66,7.29,895900,-92.71,49.55,-11.59,-1.68,-14.19,18.42,-88.99,13.33
13.33,21.07,-14.47,13.12,12.78,14.11,-1.22,-4.38,-24989800,13.25,-25.03,-863239.17,12.37,3.96,6.97,2948700,-93.03,56.93,-9.29,-2.87,-17.95,10.47,-90.29,19.49,-13.16,10.15,10.29,9.95,10.97,-0.79,-2.91,-7290000,9.98,-22.28,-284410.14,14.77,10.41,7.28,531400,-92.72,54.17,-9.79,-1.68,-14.2,18.42,-89.45,13.57
13.57,22.62,-14.22,12.88,12.84,13.69,-1.29,-4.53,-28767600,13.23,-26.02,-932345.26,12.06,4.13,2.26,3777800,-97.74,58.36,-8.29,-2.94,-18.58,10.27,-96.59,21.08,-11.35,10.19,10.37,10,10.69,-0.83,-2.72,-6080500,10.29,-21.07,-279643.64,16.17,7.84,8.94,1209500,-91.06,57.08,-7.47,-1.67,-14.08,18.73,-87.61,13.57
13.57,24.48,-17.56,12.13,12.11,13.07,-1.39,-4.23,-30800000,13.23,-25.86,-1050691.54,12.7,3.23,0.46,2032400,-99.54,60.71,-11.15,-2.74,-18.43,10.86,-99.42,23.03,-15.86,9.47,9.75,9.34,10.32,-0.92,-3.35,-7026600,9.74,-26.13,-346492.71,13.98,6.81,4.21,946100,-95.79,60.6,-11.06,-2.56,-21.28,10.25,-94.65,12.37
12.37,26.53,-14.94,12.29,11.46,12.71,-1.44,-3.72,-28462200,12,-23.24,-1019854.93,16.06,6.65,17.22,2337800,-82.78,63.44,-7.39,-2.68,-17.9,12.36,-79.04,24.92,-14.23,9.5,9.55,9.2,9.89,-0.97,-2.5,-6003000,9.27,-20.83,-343250.04,17.62,7.76,10.14,1023600,-89.86,63.78,-8.2,-2.09,-18.03,12.81,-88.33,12.49
12.49,28.24,-13.74,12.23,11.77,12.53,-1.47,-3.77,-30147800,12.28,-23.56,-1028084.06,15.91,11.22,15.98,1685600,-84.02,64.72,-4.74,-3.02,-19.8,4.79,-78.96,26.69,-12.99,9.5,9.52,9.29,9.76,-0.99,-2.22,-6003000,9.33,-18.94,-343250.04,18.99,8.23,10.34,756100,-89.66,66.5,-5.81,-1.84,-16.23,14.06,-88.05,12.17
12.17,29.94,-13.88,11.96,11.57,12.3,-1.5,-4.08,-32036800,12.1,-25.44,-1069787.25,14.58,14.52,10.37,1889000,-89.63,66.11,-4.6,-2.11,-15,6.58,-82.82,28.48,-13.69,9.27,9.39,9.07,9.59,-1.02,-2.49,-6932300,9.15,-21.17,-365748.89,16.98,9.03,6.6,929300,-93.4,69.14,-4.91,-2.36,-20.29,2.8,-87.01,12.58
12.58,30.83,-9.31,12.38,11.83,12.2,-1.47,-3.31,-30334900,12.01,-21.1,-1010021.53,21.61,15.15,19.09,1701900,-80.91,63.58,-0.38,-0.77,-5.86,30.05,-56.4,29.51,-9.88,9.53,9.68,9.4,9.45,-1.01,-2.31,-6362600,9.53,-19.51,-349770.25,20.76,10.71,15.18,569700,-84.82,67.23,-1.33,-0.63,-6.2,25.58,-64.62,12.64
12.64,31.57,-7.07,12.45,12.06,12.26,-1.42,-3.54,-28228200,12.25,-22.14,-998109.66,18.39,16.67,20.54,2106700,-79.46,60.88,0.96,-0.67,-5.11,32.99,-53.08,30.7,-9.45,9.42,9.42,9.13,9.44,-1,-2.41,-7046900,9.13,-20.37,-357668.78,20.25,11.11,11.55,684300,-88.45,66.52,-1.41,-0.73,-7.19,23.74,-73.08,12.98
12.98,31.68,-2.48,12.86,12.49,12.38,-1.34,-2.96,-25601900,12.69,-18.71,-911621.06,24.66,24.19,32.94,2626300,-67.06,55.64,4.31,-0.02,-0.16,49.53,-33.65,31.4,-6.45,9.58,9.6,9.4,9.46,-0.97,-2.28,-6419200,9.42,-19.22,-347007.21,22.73,14.52,16.83,627700,-83.17,63.55,1.19,-0.61,-5.99,29.8,-25,13.15
13.15,31.5,0.09,13.07,12.83,12.54,-1.24,-1.8,-22910800,12.95,-12.1,-867676.2,32.35,30.95,39.36,2691100,-60.64,49.8,4.87,0.94,7.75,79.38,-4.73,31.61,-2.78,9.8,9.8,9.57,9.52,-0.92,-2.23,-5785700,9.58,-18.54,-332459.19,23.64,18.47,27.04,633500,-72.96,58.57,3,0.33,3.48,66.34,0,13.38
13.38,30.95,-1.52,12.7,12.66,12.69,-1.18,-2.27,-25080900,13.11,-15.16,-929109.78,28.86,34.54,31.31,2170100,-68.69,43.04,1.43,0.41,3.34,61.33,-37.57,32.17,-6.13,9.31,9.59,9.21,9.53,-0.91,-2.28,-6312800,9.44,-19.67,-358814.19,23.36,17.59,8.89,527100,-91.11,56.3,-1.87,-0.19,-2,43.54,-67.12,12.99
12.99,30.96,-1.57,12.5,12.11,12.72,-1.13,-2.75,-27590500,12.5,-18.03,-968631.04,24.01,33.03,28.42,2509600,-71.58,40.45,-0.48,0.27,2.21,56.92,-48.62,32.94,-5.02,9.28,9.5,8.96,9.48,-0.89,-2.06,-7097900,8.96,-18.17,-361344.05,24.63,15.85,11.64,785100,-88.36,55.49,-1.86,-0.22,-2.32,42.67,-61.9,12.91
12.91,30.98,2.18,12.89,12.26,12.8,-1.05,-1.18,-24687600,12.52,-8.39,-878060.56,36.89,36.29,49.14,2902900,-50.86,38.23,1.55,0.93,7.78,72.46,-31.61,33.64,-2.88,9.33,9.36,9.04,9.46,-0.86,-2.3,-6263900,9.1,-19.78,-356850.52,19.9,14.32,22.42,834000,-77.58,54.79,-1.42,0.06,0.65,52.27,-55.95,12.73
12.73,30.99,-0.55,12.5,12.4,12.73,-1.01,-0.65,-28671500,12.7,-4.94,-998597.49,41.81,42.28,49.29,3983900,-50.71,36.33,-1.65,0.12,0.97,52.94,-66.67,34.42,-4.42,9.11,9.15,8.92,9.37,-0.84,-1.05,-7070800,9.07,-10.33,-375877.1,29.57,15.72,13.1,806900,-86.9,54.78,-3.13,-0.42,-4.41,33.59,-78.41,12.71
12.71,31.1,0.03,12.53,12.31,12.62,-0.96,-0.59,-27321000,12.43,-4.5,-995356.29,42.57,49.71,50.71,1350500,-49.29,35.31,-1.5,0.08,0.64,52,-66.93,35.29,-5.94,8.88,8.99,8.78,9.18,-0.84,-1.27,-7632400,8.91,-12.51,-390055.8,27.24,13.94,6.29,561600,-93.71,55.42,-4.79,-0.54,-5.73,30.71,-90.2,12.65
12.65,31.38,-0.74,12.4,12.14,12.56,-0.92,-0.48,-29969700,12.33,-3.73,-1022836.82,43.78,48.18,44.55,2648700,-55.45,35.55,-2.02,-0.46,-3.58,36.63,-77.17,36.42,-4.6,8.92,8.94,8.44,9.1,-0.83,-1.27,-6650200,8.66,-12.46,-385631.48,27.24,18.23,35.29,982200,-64.71,57.26,-3.39,-0.66,-6.89,24.22,-64.71,13.11
13.11,30.69,1.48,12.72,12.54,12.61,-0.86,0.59,-27869000,12.57,4.86,-968625.21,58.6,53.63,65.62,2100700,-34.38,30.69,0.91,-0.35,-2.68,40.44,-51.97,36.58,-3.5,8.99,9.27,8.83,9.05,-0.8,-0.48,-5907600,9.03,-5.07,-379803.9,38.79,27.34,40.44,742600,-59.56,54,-1.39,-0.81,-8.27,14.16,-52.17,13.09
13.09,30.04,1.09,12.7,12.62,12.57,-0.8,0.41,-28840400,13.06,3.34,-970152.56,56.23,57.54,62.43,971400,-37.57,26.53,0.75,0,0,50,-41,36.73,-2.82,9.02,9.13,8.9,8.98,-0.77,-0.48,-5331500,8.98,-5.05,-377881.43,38.79,39.46,42.65,576100,-57.35,51.21,-0.61,-0.29,-3.11,28.36,-45.28,13.09
13.09,30.04,1.09,12.7,12.62,12.57,-0.8,0.41,-28840400,13.06,3.34,-970152.56,56.23,57.54,62.43,971400,-37.57,26.53,0.75,0,0,50,-41,36.53,-1.15,9.15,9.25,8.92,8.99,-0.72,-0.35,-4953100,9.03,-3.68,-372427.77,42.29,45.1,52.21,378400,-47.79,47.08,1.03,-0.13,-1.4,41.56,-22.83,13.08
13.08,29.44,0.45,12.65,12.62,12.6,-0.75,0.42,-30344100,12.8,3.43,-976072.64,56.4,62.57,59.67,1503700,-40.33,22.95,0.18,0.15,1.2,55.64,-47.42,36.41,-2.27,9.03,9.26,8.88,9.02,-0.69,-0.24,-5536800,9.18,-2.59,-380082.85,44.44,46.08,43.38,583700,-56.62,43.91,0.17,-0.3,-3.22,32.14,-28.92,12.78
12.78,29.2,-1.78,12.4,12.4,12.57,-0.72,0.44,-32032000,12.73,3.68,-1009430.35,56.75,52.96,36.77,1687900,-63.23,22.2,-1.25,-0.49,-3.8,29.41,-73.2,36.61,-4.42,8.78,8.94,8.65,8.99,-0.67,-0.75,-6235200,8.83,-7.87,-399418.4,32.56,40.2,25,698400,-75,43.19,-2.09,-0.33,-3.62,31.03,-59.04,12.77
12.77,28.97,0.49,12.71,12.42,12.64,-0.66,0.33,-31079400,12.51,2.67,-985615.35,55.24,48.56,49.24,952600,-50.76,21.56,0.98,0.21,1.68,59.46,-41.24,36.77,-2.72,8.9,8.95,8.69,8.98,-0.65,-0.52,-5851400,8.74,-5.52,-394172.84,37.96,34.07,33.82,383800,-66.18,42.39,-0.78,0.02,0.23,51.32,-44.58,12.75
12.75,28.76,-0.54,12.59,12.45,12.61,-0.62,0.14,-32614800,12.65,1.12,-1000111.65,52.19,41.27,37.8,1535400,-62.2,21.01,-0.05,0.06,0.48,52.5,-53.61,36.97,-3.94,8.73,8.86,8.65,8.92,-0.63,-0.85,-6280400,8.84,-8.87,-402367.22,30.41,26.72,21.32,429000,-78.68,42.08,-2.38,-0.19,-2.13,39.33,-87.1,12.78
12.78,28.49,-1.13,12.49,12.45,12.57,-0.59,-0.37,-33647700,12.68,-2.88,-1008315.78,43.6,38.99,29.92,1032900,-70.08,19.96,-0.94,0.09,0.73,53.85,-87.32,36.91,-1.68,8.87,8.93,8.63,8.86,-0.6,-0.93,-5873500,8.76,-9.49,-395841.91,27.75,30.85,37.39,406900,-62.61,40.23,-0.62,-0.12,-1.33,43.75,-61.9,12.81
12.81,28.6,1.04,12.74,12.23,12.59,-0.54,-0.33,-30442600,12.25,-2.52,-944162.46,44.37,39.11,49.61,3205100,-50.39,21.87,1.02,0.02,0.16,50.91,-40.7,36.89,-1.02,8.9,8.92,8.61,8.84,-0.57,-0.41,-5366000,8.72,-4.4,-394125.45,37.42,34.04,43.4,507500,-56.6,38.91,-0.1,-0.12,-1.33,43.75,-55.38,13.4
13.4,27.15,5.13,13.3,12.84,12.77,-0.44,0.6,-27889000,12.89,4.72,-831916.31,59.62,57.26,92.25,2553600,-7.75,21.9,4.75,0.6,4.72,68.29,-8.55,35.64,1.96,9.16,9.27,8.93,8.91,-0.51,-0.12,-4798000,8.96,-1.29,-377532.19,46.77,53.02,78.26,568000,-21.74,35.34,2.81,0.01,0.11,50.46,-16.67,13.48
