% This is a dataset obtained from the YAHOO FINANCES. Here is the included description:
%
% The data provided are daily stock prices from 02/01/2015 through 29/12/2015, for BRKM5.SA.
%
% Source: collection of regression datasets by Jean Felipe Hartz (jeanrsbr@gmail.com) at
% http://real-chart.finance.yahoo.com 
% Characteristics: 254 cases, 35 continuous attributes

@relation stock

@attribute Bra_HighPrice numeric
@attribute Bra_ADMI_14 numeric
@attribute Bra_BIAS_14 numeric
@attribute Bra_ClosePrice numeric
@attribute Bra_LowPrice numeric
@attribute Bra_SMA_05 numeric
@attribute Bra_MACD numeric
@attribute Bra_Momentum_14 numeric
@attribute Bra_OBV numeric
@attribute Bra_OpenPrice numeric
@attribute Bra_PROC_14 numeric
@attribute Bra_PVT numeric
@attribute Bra_RSI_14 numeric
@attribute Bra_SODI numeric
@attribute Bra_SOKI_14 numeric
@attribute Bra_Volume numeric
@attribute Bra_WILLR_14 numeric
@attribute Est_ADMI_14 numeric
@attribute Est_BIAS_14 numeric
@attribute Est_ClosePrice numeric
@attribute Est_HighPrice numeric
@attribute Est_LowPrice numeric
@attribute Est_SMA_05 numeric
@attribute Est_MACD numeric
@attribute Est_Momentum_14 numeric
@attribute Est_OBV numeric
@attribute Est_OpenPrice numeric
@attribute Est_PROC_14 numeric
@attribute Est_PVT numeric
@attribute Est_RSI_14 numeric
@attribute Est_SODI numeric
@attribute Est_SOKI_14 numeric
@attribute Est_Volume numeric
@attribute Est_WILLR_14 numeric
@attribute Target numeric

@data
15.42,3.89,-3.82,15.25,15,15.38,0,0,-4847500,15.18,-12.41,-262889.76,20,6.41,14.23,1170900,-85.77,2.52,-1.91,11.63,11.71,11.46,11.69,0,0,-357400,11.48,-9.28,-56491.29,25.31,13.41,20.12,302700,-79.88,15.12
15.12,4.67,-10.42,14.07,14,15,-0.13,0,-6083600,15.1,-19.18,-358535.53,15.06,6.81,1.91,1236100,-98.09,2.52,-1.91,11.63,11.71,11.46,11.69,0,0,-357400,11.48,-9.28,-56491.29,25.31,13.41,20.12,302700,-79.88,14.37
14.37,5.82,-15.22,13.15,12.99,14.46,-0.3,0,-9977800,14.24,-24.47,-613166.94,12.63,6.52,3.43,3894200,-96.57,3.43,-13.27,10.16,10.61,9.92,11.35,-0.12,0,-1253300,10.5,-20.75,-169730.58,15.72,10.17,7.95,895900,-92.05,13.33
13.33,6.96,-14.47,13.12,12.78,14.11,-0.45,0,-12926500,13.25,-24.64,-619894.01,12.57,4.1,6.97,2948700,-93.03,4.28,-12.46,10.15,10.29,9.95,10.97,-0.22,0,-1784700,9.98,-20.83,-170253.62,15.68,11.89,7.62,531400,-92.38,13.57
13.57,7.86,-14.22,12.88,12.84,13.69,-0.6,-4.53,-16704300,13.23,-26.02,-689000.11,12.06,4.22,2.26,3777800,-97.74,5.01,-11.35,10.19,10.37,10,10.69,-0.3,0,-575200,10.29,-20.51,-165487.11,16.54,8.17,8.94,1209500,-91.06,13.57
13.57,9.02,-17.56,12.13,12.11,13.07,-0.78,-4.23,-18736700,13.23,-25.86,-807346.38,12.7,3.23,0.46,2032400,-99.54,6.01,-15.86,9.47,9.75,9.34,10.32,-0.43,-3.35,-1521300,9.74,-26.13,-232336.18,13.98,6.92,4.21,946100,-95.79,12.37
12.37,10.37,-14.94,12.29,11.46,12.71,-0.92,-3.72,-16398900,12,-23.24,-776509.78,16.06,6.65,17.22,2337800,-82.78,7,-14.23,9.5,9.55,9.2,9.89,-0.54,-2.5,-497700,9.27,-20.83,-229093.52,17.62,7.76,10.14,1023600,-89.86,12.49
12.49,11.53,-13.74,12.23,11.77,12.53,-1.03,-3.77,-18084500,12.28,-23.56,-784738.91,15.91,11.22,15.98,1685600,-84.02,7.92,-12.99,9.5,9.52,9.29,9.76,-0.62,-2.22,-497700,9.33,-18.94,-229093.52,18.99,8.23,10.34,756100,-89.66,12.17
12.17,12.71,-13.88,11.96,11.57,12.3,-1.15,-4.08,-19973500,12.1,-25.44,-826442.1,14.58,14.52,10.37,1889000,-89.63,8.9,-13.69,9.27,9.39,9.07,9.59,-0.71,-2.49,-1427000,9.15,-21.17,-251592.36,16.98,9.03,6.6,929300,-93.4,12.58
12.58,13.45,-9.31,12.38,11.83,12.2,-1.2,-3.31,-18271600,12.01,-21.1,-766676.38,21.61,15.15,19.09,1701900,-80.91,9.55,-9.88,9.53,9.68,9.4,9.45,-0.75,-2.31,-857300,9.53,-19.51,-235613.72,20.76,10.71,15.18,569700,-84.82,12.64
12.64,14.1,-7.07,12.45,12.06,12.26,-1.22,-3.54,-16164900,12.25,-22.14,-754764.5,18.39,16.67,20.54,2106700,-79.46,10.32,-9.45,9.42,9.42,9.13,9.44,-0.8,-2.41,-1541600,9.13,-20.37,-243512.25,20.25,11.11,11.55,684300,-88.45,12.98
12.98,14.39,-2.48,12.86,12.49,12.38,-1.2,-2.96,-13538600,12.69,-18.71,-668275.91,24.66,24.19,32.94,2626300,-67.06,10.87,-6.45,9.58,9.6,9.4,9.46,-0.81,-2.28,-913900,9.42,-19.22,-232850.68,22.73,14.52,16.83,627700,-83.17,13.15
13.15,14.51,0.09,13.07,12.83,12.54,-1.14,-1.8,-10847500,12.95,-12.1,-624331.04,32.35,30.95,39.36,2691100,-60.64,11.19,-2.78,9.8,9.8,9.57,9.52,-0.8,-2.23,-280400,9.58,-18.54,-218302.66,23.64,18.47,27.04,633500,-72.96,13.38
13.38,14.41,-1.52,12.7,12.66,12.69,-1.14,-2.27,-13017600,13.11,-15.16,-685764.63,28.86,34.54,31.31,2170100,-68.69,11.74,-6.13,9.31,9.59,9.21,9.53,-0.84,-2.28,-807500,9.44,-19.67,-244657.66,23.36,17.59,8.89,527100,-91.11,12.99
12.99,14.71,-1.57,12.5,12.11,12.72,-1.15,-2.75,-15527200,12.5,-18.03,-725285.89,24.01,33.03,28.42,2509600,-71.58,12.43,-5.02,9.28,9.5,8.96,9.48,-0.87,-2.06,-1592600,8.96,-18.17,-247187.52,24.63,15.85,11.64,785100,-88.36,12.91
12.91,14.98,2.18,12.89,12.26,12.8,-1.07,-1.18,-12624300,12.52,-8.39,-634715.41,36.89,36.29,49.14,2902900,-50.86,13.07,-2.88,9.33,9.36,9.04,9.46,-0.88,-2.3,-758600,9.1,-19.78,-242693.99,19.9,14.32,22.42,834000,-77.58,12.73
12.73,15.23,-0.55,12.5,12.4,12.73,-1.02,-0.65,-16608200,12.7,-4.94,-755252.34,41.81,42.28,49.29,3983900,-50.71,13.76,-4.42,9.11,9.15,8.92,9.37,-0.87,-1.05,-1565500,9.07,-10.33,-261720.57,29.57,15.72,13.1,806900,-86.9,12.71
12.71,15.54,0.03,12.53,12.31,12.62,-0.98,-0.59,-15257700,12.43,-4.5,-752011.14,42.57,49.71,50.71,1350500,-49.29,14.52,-5.94,8.88,8.99,8.78,9.18,-0.86,-1.27,-2127100,8.91,-12.51,-275899.28,27.24,13.94,6.29,561600,-93.71,12.65
12.65,15.97,-0.74,12.4,12.14,12.56,-0.94,-0.48,-17906400,12.33,-3.73,-779491.67,43.78,48.18,44.55,2648700,-55.45,15.5,-4.6,8.92,8.94,8.44,9.1,-0.84,-1.27,-1144900,8.66,-12.46,-271474.95,27.24,18.23,35.29,982200,-64.71,13.11
13.11,15.78,1.48,12.72,12.54,12.61,-0.87,0.59,-15805700,12.57,4.86,-725280.05,58.6,53.63,65.62,2100700,-34.38,15.94,-3.5,8.99,9.27,8.83,9.05,-0.82,-0.48,-402300,9.03,-5.07,-265647.37,38.79,27.34,40.44,742600,-59.56,13.09
13.09,15.6,1.09,12.7,12.62,12.57,-0.81,0.41,-16777100,13.06,3.34,-726807.41,56.23,57.54,62.43,971400,-37.57,16.35,-2.82,9.02,9.13,8.9,8.98,-0.78,-0.48,173800,8.98,-5.05,-263724.9,38.79,39.46,42.65,576100,-57.35,13.09
13.09,15.6,1.09,12.7,12.62,12.57,-0.81,0.41,-16777100,13.06,3.34,-726807.41,56.23,57.54,62.43,971400,-37.57,16.55,-1.15,9.15,9.25,8.92,8.99,-0.74,-0.35,552200,9.03,-3.68,-258271.25,42.29,45.1,52.21,378400,-47.79,13.08
13.08,15.44,0.45,12.65,12.62,12.6,-0.76,0.42,-18280800,12.8,3.43,-732727.49,56.4,62.57,59.67,1503700,-40.33,16.78,-2.27,9.03,9.26,8.88,9.02,-0.7,-0.24,-31500,9.18,-2.59,-265926.33,44.44,46.08,43.38,583700,-56.62,12.78
12.78,15.53,-1.78,12.4,12.4,12.57,-0.73,0.44,-19968700,12.73,3.68,-766085.2,56.75,52.96,36.77,1687900,-63.23,17.24,-4.42,8.78,8.94,8.65,8.99,-0.69,-0.75,-729900,8.83,-7.87,-285261.88,32.56,40.2,25,698400,-75,12.77
12.77,15.61,0.49,12.71,12.42,12.64,-0.67,0.33,-19016100,12.51,2.67,-742270.2,55.24,48.56,49.24,952600,-50.76,17.66,-2.72,8.9,8.95,8.69,8.98,-0.66,-0.52,-346100,8.74,-5.52,-280016.32,37.96,34.07,33.82,383800,-66.18,12.75
12.75,15.69,-0.54,12.59,12.45,12.61,-0.63,0.14,-20551500,12.65,1.12,-756766.5,52.19,41.27,37.8,1535400,-62.2,18.09,-3.94,8.73,8.86,8.65,8.92,-0.64,-0.85,-775100,8.84,-8.87,-288210.7,30.41,26.72,21.32,429000,-78.68,12.78
12.78,15.71,-1.13,12.49,12.45,12.57,-0.59,-0.37,-21584400,12.68,-2.88,-764970.63,43.6,38.99,29.92,1032900,-70.08,18.35,-1.68,8.87,8.93,8.63,8.86,-0.61,-0.93,-368200,8.76,-9.49,-281685.38,27.75,30.85,37.39,406900,-62.61,12.81
12.81,16.02,1.04,12.74,12.23,12.59,-0.54,-0.33,-18379300,12.25,-2.52,-700817.31,44.37,39.11,49.61,3205100,-50.39,18.61,-1.02,8.9,8.92,8.61,8.84,-0.57,-0.41,139300,8.72,-4.4,-279968.92,37.42,34.04,43.4,507500,-56.6,13.4
13.4,15.24,5.13,13.3,12.84,12.77,-0.45,0.6,-15825700,12.89,4.72,-588571.15,59.62,57.26,92.25,2553600,-7.75,18.11,1.96,9.16,9.27,8.93,8.91,-0.52,-0.12,707300,8.96,-1.29,-263375.67,46.77,53.02,78.26,568000,-21.74,13.48
13.48,14.75,1,12.8,12.68,12.78,-0.41,0.3,-19125600,13.4,2.4,-712627.54,54.39,63.7,49.25,3299900,-50.75,17.43,1.38,9.09,9.37,8.84,8.95,-0.48,-0.24,-294500,9.14,-2.57,-271031.34,43.62,63.85,69.89,1001800,-30.11,12.78
12.78,14.68,-0.78,12.55,12.42,12.78,-0.4,-0.34,-20687600,12.78,-2.64,-743135.36,44.82,57.37,30.6,1562000,-69.4,17.21,-2.24,8.74,8.9,8.6,8.95,-0.47,-0.37,-914400,8.87,-4.06,-294899.88,40.8,60.14,32.26,619900,-67.74,12.65
12.65,15.05,-3.6,12.17,12.1,12.71,-0.41,-0.33,-22988100,12.55,-2.64,-812791.93,44.95,28.31,5.07,2300500,-94.93,17.47,-6.1,8.36,8.58,8.31,8.85,-0.48,-0.52,-1686300,8.5,-5.86,-328460.75,37.96,35.62,4.72,771900,-95.28,12.28
12.28,15.66,-2.82,12.25,11.9,12.61,-0.41,-0.28,-20309500,12.05,-2.23,-795184.04,45.78,19.27,22.15,2678600,-77.85,18.17,-7.15,8.22,8.28,7.99,8.71,-0.5,-0.7,-2461300,8.04,-7.85,-341439.22,34.51,17.88,16.67,775000,-83.33,12.81
12.81,15.2,1.39,12.81,12.27,12.52,-0.37,0.41,-18917200,12.29,3.31,-731536.04,55.47,28.27,57.59,1392300,-42.41,18.26,-3.71,8.49,8.52,8.21,8.58,-0.49,-0.5,-2069300,8.33,-5.56,-328563.31,39.84,19.21,36.23,392000,-63.77,13.23
13.23,14.15,4.12,13.19,12.61,12.59,-0.29,0.47,-17333500,12.8,3.69,-684556.65,56.17,53.8,81.65,1583700,-18.35,18,-2.34,8.58,8.67,8.43,8.48,-0.47,-0.44,-1543200,8.45,-4.88,-322986.27,41.27,31.88,42.75,526100,-57.25,13.84
13.84,14.06,8.56,13.84,13.06,12.85,-0.18,1.14,-15044500,13.18,8.98,-571755.29,62.84,79.75,100,2289000,0,17.31,0.24,8.78,8.87,8.54,8.49,-0.43,-0.37,-944100,8.67,-4.04,-309021.24,42.86,45.41,57.25,599100,-42.75,14.35
14.35,14.59,7.19,13.75,13.62,13.17,-0.1,1.1,-17564200,13.74,8.7,-588140.62,62.28,85.72,75.51,2519700,-24.49,16.14,1.18,8.85,9.19,8.76,8.58,-0.39,-0.18,-389900,8.85,-1.99,-304602.79,46.46,54.11,62.32,554200,-37.68,12.1
12.1,15.16,-13.35,11.03,10.92,12.92,-0.25,-1.37,-30807700,11.9,-11.05,-3207945.71,40.14,59.57,3.21,13243500,-96.79,17.36,-18.24,7.05,7.69,7,8.35,-0.49,-1.73,-1827500,7.64,-19.7,-596996.01,28.85,40.56,2.11,1437600,-97.89,11.17
11.17,16.2,-17.6,10.35,10.22,12.43,-0.42,-2.36,-39485900,11.17,-18.57,-3742957.13,33.88,27.29,3.15,8678200,-96.85,18.94,-22.75,6.53,7.14,6.49,7.96,-0.61,-2.37,-3427400,7.06,-26.63,-715002.82,23.61,21.94,1.39,1599900,-98.61,11.04
11.04,17.27,-12.01,10.95,10.07,11.98,-0.5,-1.64,-34037300,10.2,-13.03,-3427096.26,39.49,8.97,20.56,5448600,-79.44,20.6,-18.91,6.74,6.77,6.26,7.59,-0.68,-1.99,-1980300,6.36,-22.79,-668465.14,28.04,6.31,15.43,1447100,-84.57,11.29
11.29,17.92,-10.69,11.02,10.95,11.42,-0.55,-1.47,-31400200,11.09,-11.77,-3410238.09,40.54,15.3,22.2,2637100,-77.8,21.78,-16.24,6.84,6.95,6.78,7.2,-0.72,-2.03,-1259900,6.92,-22.89,-657776.72,27.39,11.82,18.65,720400,-81.35,11.29
11.29,18.61,-9.18,11.1,10.85,10.89,-0.58,-1.64,-28644800,10.85,-12.87,-3390235.19,39.21,22.27,24.07,2755400,-75.93,22.94,-14,6.9,6.91,6.71,6.81,-0.74,-2,-684800,6.73,-22.47,-652731.98,27.88,18.22,20.58,575100,-79.42,11.66
11.66,18.73,-3.91,11.63,11.02,11.01,-0.55,-1.67,-24853900,11.22,-12.56,-3209228.25,38.97,27.57,36.45,3790900,-63.55,23.34,-8.67,7.2,7.23,6.8,6.84,-0.72,-1.96,195100,6.86,-21.4,-614475.46,28.51,23.15,30.23,879900,-69.77,12.1
12.1,18.25,-2.08,11.78,11.3,11.3,-0.51,-1.02,-20804800,11.61,-7.97,-3157004.26,42.94,33.49,39.95,4049100,-60.05,23.43,-7.32,7.18,7.37,7.02,6.97,-0.7,-1.91,-864900,7.07,-21.01,-617419.9,28.82,27.4,31.4,1060000,-68.6,12.11
12.11,17.79,0.93,12.11,11.7,11.53,-0.45,-0.44,-18921600,12,-3.51,-3104249.08,46.99,41.36,47.66,1883200,-52.34,23.39,-3.29,7.4,7.43,7.3,7.1,-0.66,-1.34,-381300,7.33,-15.33,-602602.08,34.7,33.51,38.91,483600,-61.09,12.51
12.51,16.83,3.74,12.47,12.12,11.82,-0.37,0.3,-16598800,12.12,2.47,-3035198.05,52.06,47.9,56.07,2322800,-43.93,22.38,3.45,7.88,7.92,7.65,7.31,-0.58,-0.48,221000,7.7,-5.74,-563533.97,44.64,41.87,55.29,602300,-44.71,12.55
12.55,16.16,0.91,12.12,11.93,12.02,-0.32,-0.13,-18156900,12.4,-1.06,-3078929.81,49.14,50.55,47.9,1558100,-52.1,21.29,1.83,7.72,8,7.62,7.48,-0.52,-0.5,-507800,8,-6.08,-578331.94,44.44,48.01,49.83,728800,-50.17,12.48
12.48,15.55,3.8,12.44,12.11,12.18,-0.26,-0.37,-16446900,12.23,-2.89,-3033781.29,47.47,53.12,55.37,1710000,-44.63,20.28,2.45,7.71,7.88,7.63,7.58,-0.47,-0.78,-1030900,7.86,-9.19,-579009.53,40.8,51.54,49.49,523100,-50.51,12.32
12.32,15.58,-1.97,11.64,11.61,12.16,-0.27,-1.55,-18293000,12.32,-11.75,-3152501.55,39.97,46.65,36.68,1846100,-63.32,19.99,-1.31,7.34,7.66,7.24,7.61,-0.46,-1.24,-1713100,7.65,-14.45,-611748.05,36.28,45.39,36.86,682200,-63.14,11.53
11.53,16.28,-3.43,11.29,10.98,11.99,-0.31,-2.55,-20468800,11.53,-18.42,-3217925.09,32.84,40.19,28.5,2175800,-71.5,20.41,-5.13,6.93,7.12,6.76,7.52,-0.48,-1.85,-2657100,7.09,-21.07,-664478.29,30.44,36.41,22.87,944000,-77.13,11.41
11.41,16.92,-3.09,11.15,10.98,11.73,-0.34,-2.6,-22120100,11.4,-18.91,-3238401.79,32.62,36.25,43.55,1651300,-56.45,20.83,-3.84,6.89,6.96,6.73,7.32,-0.49,-1.96,-3431100,6.95,-22.15,-668945.83,29.15,31.98,36.21,774000,-63.79,11.35
11.35,17.6,-4.38,11,10.91,11.5,-0.38,-0.03,-24683900,11.12,-0.27,-3272892.38,49.69,36.52,37.5,2563800,-62.5,20.82,-3.03,6.94,7.13,6.81,7.16,-0.49,-0.11,-2500800,6.9,-1.56,-662194.74,48.14,32.72,39.08,930300,-60.92,11.25
11.25,18.23,-4.68,11.01,11.01,11.22,-0.4,0.66,-22807800,11.07,6.38,-3271186.83,57.78,39.65,37.9,1876100,-62.1,20.77,-2.78,6.99,7.15,6.94,7.02,-0.48,0.46,-1955800,7.02,7.04,-658268.23,59.27,39.08,41.95,545000,-58.05,11.85
11.85,17.7,1.38,11.77,11.08,11.24,-0.35,0.82,-19817300,11.15,7.49,-3064758.13,59.32,43.17,54.12,2990500,-45.88,19.79,3.4,7.49,7.55,7.04,7.05,-0.42,0.75,-1368500,7.04,11.13,-616258.21,63.54,47.17,60.47,587300,-39.53,12.28
12.28,16.53,3.54,12.1,11.85,11.41,-0.29,1.08,-18686600,11.85,9.8,-3033056.26,61.59,55.18,73.53,1130700,-26.47,18.58,6.17,7.76,7.9,7.66,7.21,-0.35,0.92,-836400,7.66,13.45,-597077.04,65.65,61.27,81.4,532100,-18.6,12.45
12.45,15.51,3.46,12.17,12.04,11.61,-0.22,1.07,-17903000,12.09,9.64,-3028523.04,61.51,68.16,76.83,783600,-23.17,17.45,5.53,7.78,7.87,7.69,7.39,-0.29,0.88,1578500,7.77,12.75,-590853.07,65.17,74.85,82.68,2414900,-17.32,12.59
12.59,14.79,5.16,12.43,12.16,11.9,-0.15,0.8,-16244100,12.4,6.88,-2993082.28,59.13,80.28,90.48,1658900,-9.52,17,8.8,8.09,8.18,7.93,7.62,-0.22,0.89,2316600,7.94,12.36,-561442.91,65.29,85.96,93.79,738100,-6.21,12.55
12.55,13.89,1.86,12.06,12.03,12.11,-0.12,0.28,-17729200,12.4,2.38,-3037288.8,53.04,78.59,68.45,1485100,-31.55,16.42,5.14,7.87,8.19,7.86,7.8,-0.18,0.69,1531800,8.19,9.61,-582784.82,61.09,84.85,78.08,784800,-21.92,11.75
11.75,13.99,-1.17,11.67,11.19,12.09,-0.13,-0.44,-21089300,11.22,-3.63,-3145948.75,45.28,68.06,45.24,3360100,-54.76,15.84,1.22,7.59,7.61,7.27,7.82,-0.16,0.19,956200,7.44,2.57,-603263.6,53,76.93,58.9,575600,-41.1,12
12,13.65,0.18,11.78,11.37,12.02,-0.13,-0.69,-18084700,11.66,-5.53,-3117627.75,42.18,55.16,51.79,3004600,-48.21,14.86,1,7.55,7.82,7.24,7.78,-0.15,-0.33,-364100,7.62,-4.19,-610221.7,43.96,64.38,56.16,1320300,-43.84,12.03
12.03,13.29,2.36,12.03,11.79,11.99,-0.1,-0.09,-16913200,11.97,-0.74,-3092765.7,48.96,54.56,66.67,1171500,-33.33,13.95,4.02,7.78,7.81,7.59,7.78,-0.13,0.06,232700,7.68,0.78,-592041.04,51.07,62.33,71.92,596800,-28.08,12.46
12.46,12.45,5.53,12.4,12.08,11.99,-0.05,-0.04,-15745100,12.08,-0.32,-3056839.1,49.54,69.05,88.69,1168100,-11.31,13.54,8.02,8.11,8.17,7.95,7.78,-0.08,0.4,719800,7.97,5.19,-571379.98,56.41,74.2,94.52,487100,-5.48,12.43
12.43,11.87,1.27,11.92,11.82,11.96,-0.05,0.28,-17109400,12.39,2.41,-3109650.71,53.47,71.83,60.12,1364300,-39.88,12.92,4.54,7.89,8.08,7.84,7.78,-0.06,0.55,193900,8.05,7.49,-585646.07,59.26,81.96,79.45,525900,-20.55,12.17
12.17,12.05,-0.37,11.76,11.32,11.98,-0.06,0.47,-18501400,11.82,4.16,-3128335.28,56.1,66.47,50.6,1392000,-49.4,12.18,2.14,7.77,7.95,7.6,7.82,-0.05,0.84,-294000,7.76,12.12,-593066.61,65.67,81.74,71.23,487900,-28.77,12.13
12.13,12.22,0.36,11.9,11.8,12,-0.06,0.75,-17608600,11.94,6.73,-3117706.7,59.74,56.55,58.93,892800,-41.07,11.48,1.67,7.8,7.96,7.76,7.87,-0.04,0.91,1700,7.81,13.21,-591924.91,67.04,74.14,71.74,295700,-28.26,12.13
12.13,12.22,0.36,11.9,11.8,12,-0.06,0.75,-17608600,11.94,6.73,-3117706.7,59.74,56.55,58.93,892800,-41.07,10.82,1.22,7.83,7.95,7.79,7.88,-0.03,0.89,245200,7.8,12.82,-590988.37,66.79,71.39,71.2,243500,-28.8,12.16
12.16,12.31,0.99,12.05,11.84,12.01,-0.04,1.05,-16602900,11.96,9.55,-3105029.81,63.64,58.45,65.82,1005700,-34.18,10.22,2.94,8.04,8.08,7.86,7.87,-0,1.05,586900,7.86,15.02,-581824,68.68,76.63,86.96,341700,-13.04,12.44
12.44,11.85,2.52,12.33,12,11.99,-0.01,1.32,-15527900,12.02,11.99,-3080050.56,66.02,69.18,82.78,1075000,-17.22,10.28,5.13,8.27,8.34,8.02,7.94,0.04,0.78,1026900,8.02,10.41,-569236.94,65.35,83.93,93.64,440000,-6.36,12.65
12.65,11.02,2.72,12.4,12.16,12.09,0.02,0.63,-13737200,12.35,5.35,-3069884.38,59.18,77.16,82.88,1790700,-17.12,10.67,6.05,8.39,8.49,8.22,8.07,0.07,0.63,1728000,8.4,8.12,-559063.78,63.18,90.86,92,701100,-8,12.48
12.48,10.69,-1.15,11.92,11.91,12.12,0.01,-0.18,-14900300,12.45,-1.49,-3114907.61,47.49,71.89,50,1163100,-50,10.85,3.37,8.21,8.44,8.16,8.15,0.09,0.43,1079400,8.41,5.53,-572978.92,58.43,87.75,77.6,648600,-22.4,12.42
12.42,10.66,2.31,12.35,11.76,12.21,0.04,0.18,-13085000,12.16,1.48,-3049422.79,52.28,70.78,79.45,1815300,-20.55,11.06,5.94,8.44,8.46,8.17,8.27,0.12,0.35,1763900,8.23,4.33,-553802.91,57.09,88.53,96,684500,-4,12.64
12.64,10.16,2.05,12.31,12.04,12.26,0.05,-0.12,-14338100,12.19,-0.97,-3053481.41,48.39,68.72,76.71,1253100,-23.29,11.54,4.7,8.38,8.57,8.2,8.34,0.14,0.51,928000,8.28,6.48,-559745.33,61.04,86.44,85.71,835900,-14.29,12.6
12.6,9.71,4.12,12.6,12.2,12.32,0.09,0.54,-12772700,12.3,4.48,-3016603.59,57.42,84.25,96.58,1565400,-3.42,11.98,3.05,8.3,8.39,8.2,8.34,0.14,0.71,363200,8.23,9.35,-565137.22,66.82,87.14,79.7,564800,-20.3,12.6
