% This is a dataset obtained from the YAHOO FINANCES. Here is the included description:
%
% The data provided are daily stock prices from 04/12/2014 through 04/12/2015, for BBDC4.SA.
% Time: Fri Apr 29 21:17:11 BRT 2016
% Source: collection of regression datasets by Jean Felipe Hartz (jeanrsbr@gmail.com) at
% http://real-chart.finance.yahoo.com 
% Characteristics: 257 cases, 47 continuous attributes

@relation stock

@attribute Bra_HighPrice numeric
@attribute Bra_ADMI_14 numeric
@attribute Bra_BIAS_14 numeric
@attribute Bra_ClosePrice numeric
@attribute Bra_LowPrice numeric
@attribute Bra_SMA_05 numeric
@attribute Bra_MACD numeric
@attribute Bra_Momentum_14 numeric
@attribute Bra_OBV numeric
@attribute Bra_OpenPrice numeric
@attribute Bra_PROC_14 numeric
@attribute Bra_PVT numeric
@attribute Bra_RSI_14 numeric
@attribute Bra_SODI numeric
@attribute Bra_SOKI_14 numeric
@attribute Bra_Volume numeric
@attribute Bra_WILLR_14 numeric
@attribute Bra_ADMI_07 numeric
@attribute Bra_BIAS_07 numeric
@attribute Bra_Momentum_07 numeric
@attribute Bra_PROC_07 numeric
@attribute Bra_RSI_07 numeric
@attribute Bra_WILLR_07 numeric
@attribute Est_ADMI_14 numeric
@attribute Est_BIAS_14 numeric
@attribute Est_ClosePrice numeric
@attribute Est_HighPrice numeric
@attribute Est_LowPrice numeric
@attribute Est_SMA_05 numeric
@attribute Est_MACD numeric
@attribute Est_Momentum_14 numeric
@attribute Est_OBV numeric
@attribute Est_OpenPrice numeric
@attribute Est_PROC_14 numeric
@attribute Est_PVT numeric
@attribute Est_RSI_14 numeric
@attribute Est_SODI numeric
@attribute Est_SOKI_14 numeric
@attribute Est_Volume numeric
@attribute Est_WILLR_14 numeric
@attribute Est_ADMI_07 numeric
@attribute Est_BIAS_07 numeric
@attribute Est_Momentum_07 numeric
@attribute Est_PROC_07 numeric
@attribute Est_RSI_07 numeric
@attribute Est_WILLR_07 numeric
@attribute Target numeric

@data
34.77,5.52,-1.4,34.35,33.31,34.81,-0.17,-1,16890300,33.71,-2.83,-324393.75,44.6,55.57,52.7,10205700,-47.3,14,-2.17,-1.25,-3.51,24.28,-60.6,3.88,-2.35,12.65,12.78,12.29,13.05,-0.1,-0.18,-15541000,12.35,-1.4,-956853.94,47.47,67.24,53.89,8792900,-46.11,9.99,-3.35,-0.58,-4.38,27.34,-69.75,35.48
35.48,5.78,2,35.48,34.14,34.9,-0.12,-0.72,30040900,34.41,-1.99,108216.96,46.23,60.79,81.39,13150600,-18.61,14.05,1.22,-0.42,-1.17,43.56,-17.8,3.83,1.87,13.27,13.34,12.65,13.08,-0.08,1.01,-1214000,12.75,8.24,-254661.05,63.99,68.52,88.33,14327000,-11.67,8.61,1.4,-0.01,-0.08,49.73,-17.65,37.3
37.3,5.8,5.44,36.89,35.62,35.22,0.08,2.81,44055300,35.94,8.25,665159.01,65.91,75.35,91.96,14014400,-8.04,15.57,4.78,1.07,2.99,61.66,-10.28,3.77,3.64,13.62,13.86,13.53,13.15,-0.02,1.62,5560800,13.66,13.5,-75973.79,71.89,75.65,84.71,6774800,-15.29,10.31,3.45,0.55,4.21,63.82,-15.29,37.41
37.41,5.87,5.14,37.08,36.3,35.62,0.26,3.96,51750300,37,11.96,704791.7,74.57,89.01,93.67,7695000,-6.33,17.13,4.47,2.02,5.76,75.12,-8.05,3.79,4.17,13.76,13.95,13.56,13.22,0.04,0.93,11723400,13.64,7.25,-12628.41,65.45,87.2,88.55,6162600,-11.45,12.22,3.84,0.6,4.56,64.71,-11.45,36.93
36.93,5.59,0.13,35.47,35.28,35.85,0.23,2.18,43340100,36.72,6.55,339623.9,61.47,79.44,52.68,8410200,-47.32,14.8,-0.14,0.17,0.48,51.58,-47.32,3.6,1.84,13.49,13.78,13.34,13.36,0.06,0.52,6427400,13.67,4.01,-116547.02,58.28,81.85,72.29,5296000,-27.71,12.04,1.56,0.22,1.66,55,-27.71,35.63
35.63,5.72,-1.63,34.84,34.6,35.95,0.13,-0.08,35002600,35.2,-0.23,191513.99,49.53,61.22,37.32,8337500,-62.68,14.53,-1.82,-0.22,-0.63,48.1,-62.68,3.62,-1.02,13.11,13.17,12.97,13.45,0.04,0,885200,13.03,0,-272665.33,50,70.08,49.4,5542200,-50.6,11.41,-1.02,-0.26,-1.94,44.76,-50.6,35.93
35.93,5.64,-1.37,34.95,34.95,35.85,0.06,0.24,45737200,35.1,0.69,225437.15,51.43,43.33,40,10734600,-60,13.24,-1.77,0.65,1.9,56.34,-60,3.45,0.15,13.26,13.53,13.16,13.45,0.04,-0.08,8539700,13.52,-0.6,-185085.24,48.79,60.04,58.43,7654500,-41.57,11.15,-0.36,0.44,3.43,60.58,-41.57,35.85
35.85,5.92,-0.27,35.32,34.35,35.53,0.05,-0.28,55386700,34.5,-0.79,327592.08,48.22,42.11,49.03,9649500,-50.97,13.92,-1.12,0.97,2.82,58.9,-63.91,3.49,3.14,13.69,13.73,13.33,13.46,0.07,0.46,16382500,13.45,3.48,69243.87,56.35,64.06,84.34,7842800,-15.66,12.14,1.73,1.04,8.22,72.22,-20,36.31
36.31,5.86,-1.1,34.96,34.96,35.11,0.01,-0.94,42214200,35.39,-2.62,193293.75,44.08,43.09,40.24,13172500,-59.76,12.72,-1.92,-0.52,-1.47,44.44,-80.07,3.33,-0.65,13.18,13.87,13.15,13.35,0.05,-0.1,6756000,13.81,-0.75,-289376.65,48.77,65.46,53.61,9626500,-46.39,11.47,-1.97,-0.09,-0.68,47.98,-78.57,35.41
35.41,5.97,-0.03,35.3,34.7,35.07,0.01,-0.52,58823700,35.15,-1.45,354875.76,46.83,45.94,48.54,16609500,-51.46,12.58,-0.33,-1.59,-4.31,27.98,-68.95,3.18,2.37,13.62,13.62,13.16,13.37,0.07,0.55,24253100,13.33,4.21,294745.05,56.38,72.69,80.12,17497100,-19.88,10.9,1.31,0,0,50,-33.67,35.65
35.65,6.33,-2.03,34.56,34.3,35.02,-0.06,-0.5,50540200,35.1,-1.43,181227.31,46.94,39.76,30.49,8283500,-69.51,13.78,-1.42,-2.52,-6.8,19.71,-90.11,3.18,2.37,13.62,13.62,13.16,13.37,0.07,0.55,24253100,13.33,4.21,294745.05,56.38,72.69,80.12,17497100,-19.88,10.9,1.31,0,0,50,-33.67,35.25
35.25,6.67,-2.17,34.45,34.34,34.92,-0.11,-0.85,43580500,35.2,-2.41,159075.49,44.72,35.61,27.81,6959700,-72.19,14.8,-1.32,-1.02,-2.88,30.83,-92.53,2.95,-0.18,13.29,13.32,13.09,13.41,0.06,0.13,18835700,13.2,0.99,163486.46,51.43,64.66,60.24,5417400,-39.76,9.71,-0.65,-0.47,-3.42,40.64,-64.44,35.54
35.54,6.73,0.17,35.29,34.3,34.91,-0.09,0.23,54627000,34.97,0.66,428392.05,51.33,35.53,48.29,11046500,-51.71,14.06,0.9,0.45,1.29,57.84,-50.75,3.28,2.66,13.7,13.76,13.23,13.5,0.08,0.43,26575900,13.3,3.24,402273.67,54.43,75.1,84.94,7740200,-15.06,12.17,2.18,0.21,1.56,53.96,-18.89,36.35
36.35,6.39,0.99,35.68,35.42,35.06,-0.04,1.38,65452900,35.7,4.02,548063.22,58.33,44.63,57.81,10825900,-42.19,14.35,1.71,0.73,2.09,61.59,-32.68,4.08,4.35,13.97,14.21,13.73,13.55,0.12,0.6,35483200,13.92,4.49,577818.99,55.98,77.56,87.5,8907300,-12.5,16.67,3.25,0.86,6.56,66.93,-21.43,36.35
36.35,6.3,-0.09,35.37,34.78,35.07,-0.02,1.02,57460500,35.7,2.97,478644.92,55.97,47.91,37.62,7992400,-62.38,12.95,0.81,0.05,0.14,50.81,-47.8,4.39,1.58,13.66,13.71,13.42,13.65,0.12,0.84,29417900,13.69,6.55,443227.51,58.79,81.26,71.35,6065300,-28.65,17.33,0.54,0.4,3.02,57.41,-49.11,35.97
35.97,6.21,1.42,35.94,34.85,35.35,0.04,0.46,66427200,34.85,1.3,623120.69,52.88,49.39,52.73,8966700,-47.27,11.75,2.02,0.98,2.8,64.85,-20,4.9,2.41,13.86,13.9,13.46,13.7,0.14,1.21,37023000,13.53,9.57,554575.97,62.58,78.81,77.56,7605100,-22.44,19.03,1.83,0.17,1.24,53.44,-31.25,36.26
36.26,5.87,1.78,36,35,35.66,0.09,-0.89,78590200,35.42,-2.41,643426.2,43.29,48.34,54.66,12163000,-45.34,10.89,1.9,0.7,1.98,61.59,-17.07,5.58,2.91,13.98,14.07,13.57,13.83,0.16,0.71,43395500,13.59,5.35,609749.13,58.24,76.79,81.45,6372500,-18.55,21.44,1.85,0.8,6.07,69.23,-20.54,36.45
36.45,5.53,0.02,35.25,35.15,35.65,0.06,-1.83,65885000,35.55,-4.94,378699.24,37.27,47.84,36.12,12705200,-63.88,11.11,-0.5,0.69,2,61.38,-55.82,6,-0.36,13.53,13.79,13.44,13.8,0.14,-0.09,35545800,13.76,-0.66,357076.39,48.98,68.06,45.16,7849700,-54.84,21.99,-1.33,-0.09,-0.66,47.85,-60.71,35.93
35.93,5.88,-1.2,34.77,34.22,35.47,0.01,-0.7,53341600,35.6,-1.97,207930.59,44.22,38.48,24.67,12543400,-75.33,12.34,-1.98,0.32,0.93,54.71,-75.33,5.79,-1.54,13.34,13.52,13.06,13.67,0.11,-0.42,27497700,13.52,-3.05,244057.98,45.29,52.15,29.84,8048100,-70.16,18.99,-2.77,0.05,0.38,51.28,-75.65,34.39
34.39,6.77,-3.94,33.73,33.48,35.14,-0.12,-1.11,39247700,34.3,-3.19,-213629.83,41.42,23.07,8.42,14093900,-91.58,15.81,-4.31,-1.56,-4.42,28.33,-91.58,6.04,-7.39,12.48,12.73,12.41,13.44,0.01,-1.01,17010700,12.6,-7.49,-432015.48,40,26.3,3.89,10487000,-96.11,20.6,-7.87,-1.22,-8.91,24.58,-96.11,34.28
34.28,7.84,-2.77,34.08,33.14,34.77,-0.19,-0.87,51281800,34.15,-2.49,-88757.76,43.52,20.49,28.4,12034100,-71.6,19.69,-2.68,-1.6,-4.48,27.53,-71.6,6.45,-5.69,12.68,12.69,12.27,13.2,-0.04,-0.43,25485200,12.27,-3.28,-296206.18,45.59,18.29,21.13,8474500,-78.87,22.66,-5.1,-1.29,-9.23,22.32,-77.22,35.39
35.39,7.72,0.77,35.32,34.52,34.63,-0.14,0,63104200,35,0,341399.99,50,34.22,65.86,11822400,-34.14,17.34,0.88,-0.05,-0.14,49.44,-34.14,6.1,-2.21,13.14,13.17,12.93,13.03,-0.05,-0.12,32855200,12.95,-0.9,-28840.25,48.84,23.29,44.85,7370000,-55.15,20.25,-1.11,-0.52,-3.81,39.52,-51.67,36.53
36.53,7.67,3.05,36.21,34.94,34.82,-0.03,1.25,77056600,35.32,3.58,692975.19,57.71,61.61,90.56,13952400,-9.44,18.09,3.31,0.27,0.75,52.81,-9.44,5.82,-1.16,13.25,13.36,12.77,12.98,-0.05,-0.44,41546700,12.79,-3.21,43919.64,45.47,38.83,50.52,8691500,-49.48,17.9,0.38,-0.61,-4.4,37.24,-45.56,36.2
36.2,7.63,1.33,35.63,35.6,34.99,0.01,0.33,67203000,35.78,0.93,535143.43,51.98,76.63,73.45,9853600,-26.55,18.73,1.8,-0.37,-1.03,46.53,-26.55,5.57,-2.38,13.08,13.19,12.93,12.93,-0.06,-0.1,32834900,12.97,-0.76,-67854.4,48.89,45.7,41.75,8711800,-58.25,15.89,0.07,-0.9,-6.44,31.56,-46.71,35.81
35.81,7.2,1.5,35.78,34.9,35.4,0.05,1.22,76559600,35.55,3.53,574560.37,57.86,80.63,77.88,9356600,-22.12,16.25,2.01,0.53,1.5,55.6,-22.12,5.4,-3.77,12.84,12.89,12.68,13,-0.09,-0.78,25173800,12.75,-5.73,-208425.04,40.97,40.55,29.38,7661100,-70.62,15.15,-1.02,-0.69,-5.1,34.53,-54.4,36.15
36.15,6.87,2.2,36.15,35.46,35.82,0.11,1.7,87166100,35.55,4.93,684211.95,60.6,80.04,88.79,10606500,-11.21,15.38,2.49,1.38,3.97,64.94,-11.21,5.19,-1.79,13.09,13.14,12.72,13.08,-0.09,-0.2,32222700,12.72,-1.5,-71180.1,47.64,37.8,42.27,7048900,-57.73,13.68,1.18,-0.25,-1.87,44.54,-24.77,36.3
36.3,6.4,-0.36,35.24,35.24,35.8,0.09,-0.05,79095900,35.9,-0.14,481061.68,49.69,76.21,61.95,8070200,-38.05,13.64,-0.7,1.51,4.48,66.82,-38.05,5.16,-5.54,12.51,12.74,12.4,12.95,-0.14,-1.19,27195100,12.71,-8.69,-293946.18,36.51,28.01,12.37,5027600,-87.63,13.63,-3.33,0.03,0.24,50.75,-77.98,35.58
35.58,6.98,-2.77,34.29,34.02,35.42,-0.01,-1.39,66860700,35.16,-3.9,151225.13,41.97,61.55,33.92,12235200,-66.08,15.51,-3.46,0.21,0.62,52.06,-89.24,5.96,-8.13,12.04,12.13,11.82,12.71,-0.21,-1.93,20319000,12.08,-13.82,-552280.88,29.07,21.47,9.78,6876100,-90.22,16.91,-6.3,-0.64,-5.05,35.96,-85.71,35.65
35.65,7.44,1.02,35.65,34.64,35.42,0.02,0.28,75857100,34.9,0.79,508037.73,51.44,56.64,74.04,8996400,-25.96,16.76,0.24,0.33,0.93,53.17,-35.06,5.83,-3.3,12.6,12.65,12.26,12.62,-0.22,-1.06,26176000,12.27,-7.76,-279862.27,39.09,18.94,34.67,5857000,-65.33,15.45,-1.35,-0.54,-4.11,38.66,-49.35,36.66
36.66,6.91,3.58,36.6,35.64,35.59,0.12,0.66,85452500,35.96,1.84,763735.63,53.27,68.75,98.3,9595400,-1.7,15.2,2.75,0.39,1.08,53.7,-2.27,5.59,-0.47,12.9,12.96,12.68,12.63,-0.2,-0.96,30279100,12.71,-6.93,-182169.41,40.32,30.81,48,4103100,-52,14.3,1.39,-0.35,-2.64,43.19,-21.17,36.66
36.66,6.91,3.58,36.6,35.64,35.59,0.12,0.66,85452500,35.96,1.84,763735.63,53.27,68.75,98.3,9595400,-1.7,15.2,2.75,0.39,1.08,53.7,-2.27,5.73,2.06,13.17,13.22,12.85,12.64,-0.16,-0.81,34594400,12.96,-5.79,-91849.18,42.07,50.4,68.53,4315300,-31.47,14.84,3.41,0.09,0.69,51.69,-3.57,37.5
37.5,7.11,4.5,37,36.76,35.76,0.23,1,95661300,37.27,2.78,875307.21,54.8,86.96,88.53,10208800,-11.47,16.43,3.31,1.37,3.85,63.46,-14.37,5.87,1.62,13.08,13.2,12.94,12.76,-0.13,-0.45,28446100,13.19,-3.33,-133864.9,45.26,63.55,74.12,6148300,-25.88,15.29,2.43,0.24,1.87,54.76,-10,37.36
37.36,7.15,3.92,36.92,36.61,36.09,0.31,1.67,89499600,36.92,4.74,861984.62,58.56,91.17,86.7,6161700,-13.3,16.81,2.62,1.14,3.19,61.35,-16.67,5.71,0.47,12.9,13.06,12.78,12.93,-0.13,-0.44,24932500,12.94,-3.3,-182217.19,45.36,70.93,70.13,3513600,-29.87,14.21,1.23,-0.19,-1.45,46.12,-22.86,37.2
37.2,7.1,3.71,37.01,36.52,36.64,0.37,2.24,93497700,36.98,6.44,871730.8,61.97,88,88.76,3998100,-11.24,16.69,2.52,0.86,2.38,59.07,-14.08,5.38,0.09,12.88,12.93,12.68,12.99,-0.12,0.4,21416000,12.77,3.21,-187669.13,55.13,71.03,68.83,3516500,-31.17,12.36,0.66,0.37,2.96,59.79,-24.29,37.48
37.48,7.3,3.96,37.37,36.54,36.98,0.45,3.64,99747500,36.55,10.79,932523.23,70.97,90.83,97.02,6249800,-2.98,17.63,2.65,2.13,6.04,75.42,-3.74,5.31,0.7,12.98,13.06,12.78,13,-0.11,0.3,26495800,12.96,2.37,-148229.69,53.95,71.43,75.32,5079800,-24.68,11.95,0.39,0.94,7.81,80.92,-25,37.83
37.83,7.8,4.33,37.78,37.03,37.22,0.54,3.7,108796300,37.5,10.86,1031800.94,71.17,94.82,98.69,9048800,-1.31,19.66,2.37,3.49,10.18,97.81,-1.57,5.79,3.52,13.36,13.38,12.8,13.04,-0.07,0.22,32392700,12.97,1.67,24406.83,52.96,80.96,98.72,5896900,-1.28,14.09,2.47,0.76,6.03,78.36,-2.86,37.99
37.99,8.4,4.36,37.99,37.12,37.41,0.61,2.67,119356000,37.32,7.56,1090497,67.32,98.57,100,10559700,0,21.94,2.02,2.34,6.56,96.8,0,6.24,2.38,13.21,13.24,12.88,13.07,-0.04,-0.04,24666900,13.02,-0.3,-62334.94,49.47,87.72,89.1,7725800,-10.9,15.93,0.97,0.31,2.4,63.03,-24.29,38.1
38.1,9.06,4.2,38.07,37.55,37.64,0.67,1.86,125904900,38,5.14,1104287.79,63.48,99.32,99.26,6548900,-0.74,24.3,1.66,1.47,4.02,95.09,-1.9,6.66,2.02,13.17,13.21,13.02,13.12,-0.03,0.09,18635000,13.06,0.69,-80599.59,51.24,91.45,86.54,6031900,-13.46,17.51,0.67,0,0,50,-30,38.96
38.96,10.4,2.52,37.6,37.57,37.76,0.68,1.97,110256700,38,5.53,911059.03,64.51,90.58,72.47,15648200,-27.53,28.8,0.17,0.6,1.62,67.64,-55.74,7.86,1.91,13.18,13.69,13.14,13.18,-0.02,0.34,29385300,13.34,2.65,-72436.87,55,82.79,72.73,10750300,-27.27,22.15,0.63,0.1,0.76,55.68,-50.5,38.13
38.13,10.65,0.87,37.09,36.78,37.71,0.63,1.31,97863700,37.51,3.66,742995,59.16,77.96,62.14,12393000,-37.86,27.49,-1.25,0.17,0.46,53.99,-76.64,7.95,-1.38,12.73,13.16,12.69,13.13,-0.04,-0.36,19058100,13.15,-2.75,-425034.74,45,69.31,48.66,10327200,-51.34,20.64,-2.62,-0.17,-1.32,42.61,-95.05,37.22
37.22,10.81,0.84,37.15,36.72,37.58,0.59,1,108189500,37.06,2.77,759671.07,57.31,65.99,63.36,10325800,-36.64,26.02,-1.14,0.14,0.38,53.33,-74.8,7.93,-1.57,12.72,12.76,12.64,13,-0.06,0.21,1892400,12.7,1.68,-438519.19,53.47,56.51,48.13,17165700,-51.87,18.82,-2.53,-0.16,-1.24,42.98,-92.38,36.86
