% This is a dataset obtained from the YAHOO FINANCES. Here is the included description:
%
% The data provided are daily stock prices from 04/12/2014 through 04/12/2015, for BRFS3.SA.
% Time: Fri Apr 29 21:20:08 BRT 2016
% Source: collection of regression datasets by Jean Felipe Hartz (jeanrsbr@gmail.com) at
% http://real-chart.finance.yahoo.com 
% Characteristics: 257 cases, 47 continuous attributes

@relation stock

@attribute Bra_HighPrice numeric
@attribute Bra_ADMI_14 numeric
@attribute Bra_BIAS_14 numeric
@attribute Bra_ClosePrice numeric
@attribute Bra_LowPrice numeric
@attribute Bra_SMA_05 numeric
@attribute Bra_MACD numeric
@attribute Bra_Momentum_14 numeric
@attribute Bra_OBV numeric
@attribute Bra_OpenPrice numeric
@attribute Bra_PROC_14 numeric
@attribute Bra_PVT numeric
@attribute Bra_RSI_14 numeric
@attribute Bra_SODI numeric
@attribute Bra_SOKI_14 numeric
@attribute Bra_Volume numeric
@attribute Bra_WILLR_14 numeric
@attribute Bra_ADMI_07 numeric
@attribute Bra_BIAS_07 numeric
@attribute Bra_Momentum_07 numeric
@attribute Bra_PROC_07 numeric
@attribute Bra_RSI_07 numeric
@attribute Bra_WILLR_07 numeric
@attribute Est_ADMI_14 numeric
@attribute Est_BIAS_14 numeric
@attribute Est_ClosePrice numeric
@attribute Est_HighPrice numeric
@attribute Est_LowPrice numeric
@attribute Est_SMA_05 numeric
@attribute Est_MACD numeric
@attribute Est_Momentum_14 numeric
@attribute Est_OBV numeric
@attribute Est_OpenPrice numeric
@attribute Est_PROC_14 numeric
@attribute Est_PVT numeric
@attribute Est_RSI_14 numeric
@attribute Est_SODI numeric
@attribute Est_SOKI_14 numeric
@attribute Est_Volume numeric
@attribute Est_WILLR_14 numeric
@attribute Est_ADMI_07 numeric
@attribute Est_BIAS_07 numeric
@attribute Est_Momentum_07 numeric
@attribute Est_PROC_07 numeric
@attribute Est_RSI_07 numeric
@attribute Est_WILLR_07 numeric
@attribute Target numeric

@data
62.25,7.23,1.06,61.5,60.75,59.74,0,0,-8203800,62.08,-3,103619.47,41.28,51.27,57.87,2126000,-42.13,19.26,2.57,0.15,0.24,50.85,-14.29,4.45,-0.1,22.81,23.25,22.7,22.01,0,0,-4372100,23.08,-6.71,-56241.45,32.99,41.04,54.01,1849700,-45.99,12.82,2.63,-0.64,-2.73,41.62,-24.23,64.4
64.4,6.86,5.32,64.4,62.25,60.89,0.25,0,-4212600,63.34,1.58,291822.39,53.62,69.37,87.31,3991200,-12.69,18.79,6.45,3.76,6.2,67.03,0,4.16,3.28,23.65,24.18,23.53,22.34,0.06,0,-1716200,23.73,-3.27,41564.72,42.93,60.1,74.45,2655900,-25.55,12.51,5.96,0.66,2.87,57.86,-14.76,64.4
64.4,6.51,3.67,63.59,62.5,62.11,0.4,0,-5767900,64.39,0.3,272260.39,50.65,74.75,79.09,1555300,-20.91,18.39,4.32,3.2,5.3,63.79,-9.42,3.89,3.06,23.66,23.99,23.54,22.83,0.11,0,143800,23.66,-3.23,42351.19,43.03,67.72,74.7,1860000,-25.3,12.25,5.25,1.12,4.97,64.89,-14.48,63.94
63.94,6.19,3.78,63.84,62.62,63.07,0.54,0,-3348900,63.39,0.69,281770.53,51.48,82.67,81.62,2419000,-18.38,18.05,3.47,5.19,8.85,75.67,-6.51,3.8,2.07,23.47,23.7,23.08,23.26,0.13,0,-803900,23.65,-4.01,34740.71,41.64,73.07,70.07,947700,-29.93,10.61,3.44,1.47,6.68,71.55,-19.78,63.94
63.94,6.19,3.78,63.84,62.62,63.07,0.54,0,-3348900,63.39,0.69,281770.53,51.48,82.67,81.62,2419000,-18.38,18.05,3.47,5.19,8.85,75.67,-6.51,3.71,2.34,23.46,23.55,23.22,23.41,0.15,-0.99,-1263400,23.53,-4.05,34544.93,41.57,72.66,73.21,459500,-26.79,9.2,1.96,2.24,10.56,92.42,-20.06,63.85
63.85,5.82,2.31,62.9,62.45,63.25,0.58,-0.5,-4124000,63.84,-0.79,270357.72,48.42,81.09,82.56,775100,-17.44,17.33,0.69,5.4,9.39,77.27,-17.44,3.56,2.27,23.4,23.69,23.34,23.53,0.16,-0.62,-1727700,23.47,-2.58,33357.48,44.36,71.66,71.68,464300,-28.32,8.5,0.39,2.1,9.86,90.08,-38.61,64.51
64.51,5.75,3.71,63.83,62.31,63.71,0.69,0.93,-3145700,62.87,1.48,284822.25,52.87,85.46,92.19,978300,-7.81,18.02,1.07,4.78,8.09,75.75,-13.71,3.36,2.96,23.55,23.79,23.32,23.51,0.19,-0.1,-1166500,23.32,-0.42,36954.89,49.05,75.78,82.45,561200,-17.55,8.3,0.52,0.83,3.65,80.74,-42.57,64.26
64.26,5.68,2.91,63.44,62.75,63.52,0.75,1.44,-6962700,64.15,2.32,261500.46,54.58,87.49,87.72,3817000,-12.28,18.62,0.13,1.44,2.32,60.71,-28.46,3.16,3.74,23.75,23.94,23.61,23.53,0.22,0.3,-450900,23.87,1.28,43032.2,52.84,80.72,88.02,715600,-11.98,8.77,0.79,0.94,4.12,82.19,-39.09,64.26
64.26,5.68,2.91,63.44,62.75,63.52,0.75,1.44,-6962700,64.15,2.32,261500.46,54.58,87.49,87.72,3817000,-12.28,18.62,0.13,1.44,2.32,60.71,-28.46,3.19,1.88,23.35,23.74,23.14,23.5,0.21,0.36,-1101300,23.74,1.57,32078.1,53.45,82.45,76.88,650400,-23.12,8.26,-0.72,-0.3,-1.27,35.29,-70.33,64.34
64.34,5.74,0.77,62.18,60.97,63.24,0.67,0.83,-10754600,62,1.35,186188.45,52.54,84.39,73.25,3791900,-26.75,17.69,-2.01,0.68,1.11,54.55,-65.82,3.5,-0.04,22.94,23.53,22.68,23.4,0.16,0.4,-2231300,23.47,1.77,12236.6,53.86,76.79,65.46,1130000,-34.54,9.8,-2.04,-0.72,-3.04,24.65,-79.37,62.49
62.49,5.98,-1.19,61,60.53,62.67,0.48,0.36,-12953000,61.6,0.59,144469.05,51.07,73.56,59.7,2198400,-40.3,17.84,-3.13,-3.4,-5.28,20.49,-88.19,4.01,-2.55,22.39,22.79,22.34,23.2,0.06,0.39,-3429200,22.77,1.77,-16483.86,53.76,64.16,50.14,1197900,-49.86,12.42,-3.75,-1.08,-4.6,19.66,-96.88,62.22
62.22,6.2,-0.43,61.55,60.71,62.4,0.38,1.16,-9697100,61.33,1.92,173825.53,53.39,66.32,66.02,3255900,-33.98,17.96,-1.8,-2.04,-3.21,31.45,-74.37,4.34,-2.14,22.58,22.97,22.45,23,-0.01,1.36,-2287200,22.94,6.41,-6792.87,64.78,57.01,55.43,1142000,-44.57,13.48,-2.41,-0.88,-3.75,27.55,-85,64.65
64.65,6.3,3.34,64.3,61.8,62.49,0.58,5.65,-6928700,61.8,9.63,297515.21,65.6,73.92,96.05,2768400,-3.95,18.83,2.48,0.46,0.72,52.87,-8.5,4.09,2.2,23.76,23.85,23.22,23,0.07,2.46,-836200,23.3,11.55,69034.41,71.58,61.59,79.21,1451000,-20.79,13.34,2.46,0.36,1.54,55.84,-11.25,64.8
64.8,6.45,0.84,63.15,62.85,62.44,0.63,5.65,-8767500,64.6,9.83,264628.43,65.6,81.24,81.67,1838800,-18.33,19.85,0.59,0.25,0.4,51.52,-38.64,3.86,0.92,23.52,23.86,23.38,23.04,0.11,0.8,-2153500,23.46,3.52,55728.35,58.85,66.26,64.13,1317300,-35.87,13.26,1.45,-0.03,-0.13,49.53,-26.25,63.04
63.04,6.29,-1.65,61.78,61.01,62.36,0.51,2.73,-10970100,63,4.62,216844.39,57.61,73.4,42.48,2202600,-57.52,18.09,-1.13,-2.05,-3.21,38.15,-70.73,3.71,0.14,23.38,23.59,23.14,23.13,0.12,0.57,-3354700,23.43,2.5,48578.3,56.24,66.62,56.52,1201200,-43.48,11.74,1.07,-0.37,-1.56,44.05,-31.58,62.62
62.62,6.15,-0.87,62.29,61,62.61,0.47,0.29,-9205700,61,0.47,231409.69,50.94,55.12,41.22,1764400,-58.78,16.6,-0.05,-1.15,-1.81,43.44,-58.78,3.73,-0.06,23.31,23.47,22.95,23.31,0.12,-0.34,-4091300,23.01,-1.44,46372.91,45.53,59.81,58.79,736600,-41.21,10.83,0.8,-0.04,-0.17,49.28,-36.18,63
63,6.31,-3.27,60.73,60.38,62.45,0.25,-0.77,-11134800,62.7,-1.25,183097.02,47.67,30.54,7.92,1929100,-92.08,16.75,-2.23,-1.45,-2.33,42.01,-92.08,3.59,-0.98,23.05,23.64,22.84,23.4,0.09,-0.61,-4991100,23.29,-2.58,36336.53,42.47,53.23,44.37,899800,-55.63,9.64,-0.4,0.11,0.48,52.09,-53.29,62.55
62.55,6.47,-1.31,61.78,60.52,61.95,0.2,-2.62,-9412000,60.52,-4.07,212883.62,41.09,26.94,31.67,1722800,-68.33,16.88,-0.72,0.78,1.28,54.36,-68.33,3.47,1.5,23.64,23.92,23.27,23.38,0.12,0.17,-3919800,23.54,0.72,63758.09,51.91,61.47,81.25,1071300,-18.75,10.37,1.37,1.25,5.58,73.41,-19.05,63.21
63.21,6.22,-0.65,62.08,61.5,61.73,0.18,-1.51,-6825900,61.8,-2.37,225441.56,44.68,26.02,38.46,2586100,-61.54,14.71,-0.36,0.53,0.86,53.05,-61.54,3.44,1.04,23.54,24.01,23.49,23.38,0.13,0.08,-5165600,23.83,0.34,58488.32,50.88,65.83,71.86,1245800,-28.14,11.54,0.35,0.96,4.25,68.6,-40.17,63.79
63.79,5.9,1.81,63.6,62.22,62.1,0.29,-0.24,-5105000,62.46,-0.38,267577,49.22,47.66,72.85,1720900,-27.15,14.14,2.25,-0.7,-1.09,45.31,-27.15,3.72,4.14,24.33,24.33,23.85,23.57,0.2,0.93,-3701400,23.89,3.97,107626.65,58.82,84.37,100,1464200,0,14.37,3.36,0.57,2.4,63.01,0,64.5
64.5,6.01,1.12,63.19,62.2,62.28,0.33,0.29,-6815800,63.2,0.46,256548.26,50.97,58.3,63.57,1710800,-36.43,15.55,1.58,0.04,0.06,50.3,-31.8,3.72,4.14,24.33,24.33,23.85,23.57,0.2,0.93,-3701400,23.89,3.97,107626.65,58.82,84.37,100,1464200,0,14.37,3.36,0.57,2.4,63.01,0,64.06
64.06,6.07,-2.36,60.81,60.43,62.29,0.18,-3.02,-9959700,64,-4.73,138135.82,40.78,48.72,9.73,3143900,-90.27,15.25,-2.03,-0.97,-1.57,43.73,-89.56,3.73,0.4,23.45,24.02,23.07,23.6,0.18,-0.1,-5210500,23.92,-0.42,53043.57,49.17,75.88,55.78,1509100,-44.22,13.63,-0.33,-0.07,-0.3,48.76,-59.06,62.05
62.05,6.13,-0.24,62.03,60.77,62.34,0.15,-1.41,-7345800,61.45,-2.22,190577.16,45.9,36.88,37.33,2613900,-62.67,14.99,-0,-0.26,-0.42,48.46,-59.95,3.74,2.4,23.93,23.99,23.42,23.78,0.21,0.18,-4314700,23.48,0.76,71379.73,51.43,78.56,79.9,895800,-20.1,13,1.37,0.55,2.35,58.68,-26.85,63.77
63.77,6.2,-0.1,62.11,61.5,62.35,0.13,-0.07,-4956600,62.48,-0.11,193658.51,49.78,28.73,39.14,2389200,-60.86,15.55,-0.19,1.38,2.27,59.91,-58.72,3.73,3.76,24.32,24.48,23.88,23.91,0.25,0.97,-3496900,24.44,4.15,84707.86,57.74,76.07,92.52,817800,-7.48,13.09,2.39,1.01,4.33,64.47,-9.76,63.77
63.77,6.1,-0.91,61.65,61.24,61.96,0.08,0.65,-6588900,62.48,1.07,181569.35,52.12,35.07,28.73,1632300,-71.27,15.22,-0.9,-0.13,-0.21,48.98,-70.02,3.49,1.43,23.84,24.05,23.68,23.97,0.25,0.9,-4133800,23.86,3.92,72137.46,57.1,80.84,70.09,636900,-29.91,11.69,-0.1,0.79,3.43,60.65,-45.39,62.68
62.68,5.8,0.05,62.3,60.91,61.78,0.09,0.75,-4704700,60.91,1.22,201435.2,52.43,37.1,43.44,1884200,-56.56,13.87,0.09,0.22,0.35,51.64,-54.05,3.25,0.79,23.79,23.98,23.67,23.87,0.24,1.4,-5094700,23.92,6.25,70122.19,61.99,76.21,66.01,960900,-33.99,10.42,-0.4,0.15,0.63,52.37,-48.94,62.66
62.66,5.53,0.44,62.41,60.91,62.1,0.1,-1.89,-2181500,61.82,-2.94,205890.29,42.6,39.37,45.93,2523200,-54.07,12.71,0.55,-1.19,-1.87,38.79,-51.35,3.44,1.91,24.17,24.32,23.61,24.01,0.26,1.59,-4227900,23.61,7.04,83967.64,63.18,72.4,81.1,866800,-18.9,11.72,0.81,0.63,2.68,59.13,-21.99,63.26
63.26,5.66,0.94,62.69,61.57,62.23,0.14,-0.46,1200900,61.8,-0.73,221065.3,48.07,48.48,56.07,3382400,-43.93,13.61,1.11,-0.5,-0.79,45.17,-37.74,3.96,1.47,24.09,24.63,23.98,24.04,0.26,0.33,-5208000,24.17,1.39,80723.62,53.35,72.31,69.83,980100,-30.17,14.62,0.62,-0.24,-0.99,45.62,-34.62,63.45
63.45,5.9,1.15,62.9,62.01,62.39,0.18,1.12,4072100,62.6,1.81,230683.29,55.21,54.39,61.17,2871200,-38.83,14.95,0.97,2.09,3.44,84.72,-29,4.39,1.5,24.14,24.42,23.94,24.01,0.27,0.62,-4376800,24.19,2.64,82448.78,56.54,74.52,72.63,831200,-27.37,16.68,0.42,0.69,2.94,68.06,-40.5,64.38
64.38,6.7,3.28,64.38,61.78,62.94,0.33,2.09,8621200,62.2,3.36,337720.94,58.92,71.44,97.09,4549100,-2.91,18.53,2.79,2.35,3.79,85.93,0,4.27,-0.37,23.72,23.98,23.58,23.98,0.24,0.34,-5438700,23.8,1.45,63973.3,53.39,63.87,49.16,1061900,-50.84,14.88,-1.21,-0.21,-0.88,44.32,-86.67,64.8
64.8,7.69,2.59,64.2,63.9,63.32,0.43,3.47,5728900,64.62,5.71,329634.36,66.8,81.51,86.27,2892300,-13.73,22.48,2.01,2.09,3.36,81.01,-15.42,4.01,-0.49,23.72,23.97,23.47,23.97,0.21,0.41,-5438700,23.78,1.76,63973.3,54.14,56.98,49.16,1256800,-50.84,13.13,-0.85,-0.6,-2.47,29.45,-78.45,65.14
65.14,8.81,3.16,64.78,64.42,63.79,0.55,3,8236200,64.6,4.86,352285.98,65.21,91.9,92.36,2507300,-7.64,26.56,2.21,3.13,5.08,94.84,-8.51,3.95,0.55,24.04,24.1,23.77,23.94,0.21,0.99,-4219400,23.99,4.3,80422.65,59.88,53.5,62.18,1219300,-37.82,12.07,0.36,0.2,0.84,57.69,-50.86,65.44
65.44,10.02,3.17,65,64.17,64.25,0.65,2.92,10813200,64.78,4.7,361037.75,64.93,89.95,91.22,2577000,-8.78,30.65,1.94,2.7,4.33,94.12,-9.71,3.72,-0.89,23.7,23.85,23.59,23.86,0.18,0.06,-5734200,23.6,0.25,58998.69,50.63,50.58,40.38,1514800,-59.62,11.29,-1,-0.09,-0.38,47.17,-80.17,65.47
65.47,11.16,3.01,65,64.75,64.67,0.72,1.4,10813200,64.75,2.2,361037.75,58.47,91.42,90.67,1759300,-9.33,34.21,1.35,2.59,4.15,93.9,-12.05,3.58,-0.86,23.72,23.89,23.54,23.78,0.16,0.18,-4304300,23.57,0.76,60205.23,51.92,48.08,41.67,1429900,-58.33,11.1,-0.65,-0.45,-1.86,31.71,-78.45,65
65,11.25,2.21,64.6,63.77,64.72,0.74,1.41,8151300,64.8,2.23,344656.83,58.55,88.21,82.74,2661900,-17.26,31.25,0.3,1.91,3.05,81.11,-23.58,4.24,-3.02,23.12,23.36,23.01,23.66,0.09,-1.21,-5893200,23.33,-4.97,20013.96,36.53,29.61,6.79,1588900,-93.21,14.92,-2.6,-0.97,-4.03,22.29,-92.2,65.13
65.13,11.43,1.77,64.6,64.05,64.8,0.75,3.79,8151300,64.69,6.23,344656.83,82.28,84.97,81.49,2548300,-18.51,29.21,-0.08,1.7,2.7,79.72,-23.58,4.75,-2.06,23.34,23.42,23.03,23.58,0.05,-0.11,-4643800,23.09,-0.47,31902.66,48.56,22.94,20.37,1249400,-79.63,17.43,-1.2,-0.8,-3.31,29.17,-69.72,65.4
65.4,11.8,1.62,64.7,64.33,64.78,0.75,2.67,10643400,64.5,4.3,348514.57,78.11,82.45,83.11,2492100,-16.89,28.51,0,0.32,0.5,60.81,-45.29,5.39,-3.02,23.05,23.09,22.91,23.39,0,-0.88,-5506700,22.92,-3.68,21181.08,37.91,11.77,8.14,862900,-91.86,20.39,-2.03,-0.67,-2.82,31.28,-88.24,65.04
65.04,11.1,-0.79,63.24,63.24,64.43,0.63,1.13,8432700,64.7,1.82,298628.6,59.22,71.9,51.1,2210700,-48.9,26.2,-2.04,-0.96,-1.5,32.61,-100,7.13,-5.72,22.27,22.61,22.02,23.1,-0.1,-2.05,-6552100,22.59,-8.43,-14194.67,24.57,12.7,9.58,1045400,-90.42,26.64,-4.5,-1.45,-6.11,21.79,-87.98,64.78
64.78,10.45,0.21,64.05,63.8,64.24,0.59,2.4,10027500,64,3.89,319055.36,68.52,67.69,68.86,1594800,-31.14,24.22,-0.63,-0.73,-1.13,37.79,-63.68,8.37,-3.33,22.76,22.8,22.35,22.91,-0.14,-1.08,-5595900,22.4,-4.53,6844.3,36.63,15.36,28.35,956200,-71.65,29.78,-1.63,-1.28,-5.32,26.64,-60.43,64.42
64.42,9.84,-0.08,63.99,63.5,64.12,0.55,1.69,8656800,63.95,2.71,317771.33,64.35,62.5,67.54,1370700,-32.46,23.76,-0.5,-1.01,-1.55,32.16,-66.37,9.52,-3.71,22.59,22.68,22.43,22.8,-0.19,-1.2,-6437700,22.5,-5.04,556.7,35.58,19.92,21.84,841800,-78.16,32.47,-1.69,-1.11,-4.68,28.4,-69.52,64.42
64.42,9.84,-0.08,63.99,63.5,64.12,0.55,1.69,8656800,63.95,2.71,317771.33,64.35,62.5,67.54,1370700,-32.46,23.76,-0.5,-1.01,-1.55,32.16,-66.37,10.22,-2.56,22.76,22.85,22.39,22.69,-0.2,-1.41,-5622400,22.5,-5.83,6692.2,32.15,26.18,28.35,815300,-71.65,32.57,-0.36,-0.96,-4.05,32.35,-47.14,65.58
65.58,10.01,0.95,64.82,64.45,64.16,0.58,2.41,11154000,64.82,3.86,350161.95,68.23,72.48,81.05,2497200,-18.95,22.72,0.83,-0.18,-0.28,47.54,-32.48,10.44,-1.05,23.04,23.06,22.69,22.68,-0.19,-1.05,-4496000,22.89,-4.36,20549.54,37.35,30.9,42.5,1126400,-57.5,30.19,0.92,-0.08,-0.35,48.33,-27.14,66.16
66.16,10.59,2.4,65.99,64.36,64.42,0.69,3.3,12682400,65,5.26,377749.55,72,81.57,96.12,1528400,-3.88,23.65,2.34,1.39,2.15,65.69,-5.82,10.4,-0.83,23.01,23.18,22.58,22.83,-0.19,-1.13,-5454000,22.67,-4.68,19302.1,36.32,39.48,47.6,958000,-52.4,26.83,1,-0.33,-1.41,42.53,-14.66,66.01
66.01,10.87,1.49,65.6,64.11,64.89,0.73,2.7,11084300,66,4.29,368304.8,67.58,88.13,87.21,1598100,-12.79,23.13,1.51,1,1.55,60.37,-19.18,10.86,-1.06,22.9,22.95,22.27,22.86,-0.19,-0.82,-6736700,22.55,-3.46,13170.12,39.27,44.13,42.31,1282700,-57.69,26.53,0.61,-0.15,-0.65,46.31,-24.14,66.37
66.37,11.41,2.34,66.29,65.4,65.34,0.81,1.91,12538700,65.41,2.97,383602.6,63.86,93.59,97.44,1454400,-2.56,23.9,2.21,1.59,2.46,64.7,-2.56,11.05,-0.52,22.97,23.06,22.7,22.94,-0.18,-0.75,-6065900,22.99,-3.16,15220.57,40.36,45.19,45.67,670800,-54.33,24.95,0.47,0.7,3.14,76.52,-23.08,66.69
66.69,12.16,2.67,66.69,65.74,65.88,0.9,2.49,14366700,65.83,3.88,394632.93,67.51,94.89,100,1828000,0,25.59,2.05,3.45,5.46,89.66,0,10.31,1.86,23.48,23.51,22.74,23.08,-0.13,-0.56,-5426600,22.95,-2.33,29414.89,43.14,55.35,78.07,639300,-21.93,23.49,2.25,0.72,3.16,76.87,-2.42,66.45
66.45,12.86,2.05,66.4,65.86,66.19,0.94,1.62,12864200,66.4,2.5,388099.34,61.88,96.35,91.59,1502500,-8.41,27.04,1.09,2.35,3.67,80.68,-9.09,9.62,0.48,23.12,23.18,22.86,23.1,-0.12,-0.58,-6077900,23.02,-2.45,19429.06,42.93,60.86,58.82,651300,-41.18,22.24,0.35,0.53,2.35,67.32,-31.45,67.02
67.02,13.95,2.74,67,65.7,66.4,1,2,15064400,66.74,3.08,407980.66,63.89,97.02,99.47,2200200,-0.53,30.07,1.34,3.01,4.7,84.44,-0.69,9.01,0.59,23.1,23.24,22.91,23.11,-0.11,-0.62,-7177600,23.06,-2.61,18477.72,42.44,69.79,72.48,1099700,-27.52,21.72,0.05,0.34,1.49,62.32,-33.06,67.98
67.98,13.38,-1.14,64.43,64.32,66.16,0.84,-0.57,9815200,67.7,-0.88,206630.75,47.08,72.06,25.11,5249200,-74.89,26.41,-2.46,-0.39,-0.6,46.81,-91.73,9.22,-1.02,22.7,23.03,22.43,23.07,-0.14,-0.42,-9712700,22.79,-1.82,-25420.01,44.62,58.98,45.64,2535100,-54.36,21,-1.48,-0.34,-1.48,38.67,-65.32,64.5
64.5,12.74,-1.88,63.9,63.51,65.68,0.65,-0.7,8034000,64.5,-1.08,191978.63,46.46,46.17,13.92,1781200,-86.08,25.94,-2.83,-2.09,-3.17,30.9,-91.28,10.07,-3.1,22.14,22.42,22.03,22.91,-0.2,-1.2,-10721600,22.34,-5.14,-50309.26,35.85,42.06,8.05,1008900,-91.95,23.05,-3.39,-0.87,-3.78,28.57,-92.57,64.67
64.67,11.98,-1.09,64.4,64.03,65.23,0.54,-0.2,10460300,64.04,-0.31,210963.77,49.04,21.17,24.47,2426300,-75.53,24.73,-1.81,-1.2,-1.83,39.25,-80.09,10.92,-3.2,22.05,22.28,21.99,22.62,-0.25,-1,-11854200,22.14,-4.34,-54913.33,37.62,19.21,3.95,1132600,-96.05,25.04,-3.27,-0.85,-3.71,28.86,-96.05,64.12
